season,team,model,line,over_odds,under_odds,bet_side,bet_odds,projection,actual_wins,edge,abs_edge,model_prob,market_no_vig_prob,price_edge,push_prob,expected_units,result,pnl_units,prior_residuals,available_models,agreement_count,consensus_share,same_side_models,opposite_side_models,v23_edge,v18_edge,v23_agrees,v18_agrees
2003,ARI,WARPS v2.3,5.0,125,-155,OVER,125,6.092,4.0,1.092,1.092,0.617,0.4224,0.1947,0.0,0.3883,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.092,1.304,True,True
2003,ATL,WARPS v2.3,9.5,-115,-115,UNDER,-115,9.371,5.0,-0.129,0.129,0.4787,0.5,-0.0213,0.0,-0.105,win,0.8696,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.129,-0.36,True,True
2003,BAL,WARPS v2.3,7.5,-160,130,UNDER,130,7.261,10.0,-0.239,0.239,0.5106,0.414,0.0966,0.0,0.1745,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.239,-0.014,True,True
2003,BUF,WARPS v2.3,8.5,-130,100,UNDER,100,7.279,6.0,-1.221,1.221,0.6277,0.4694,0.1583,0.0,0.2553,win,1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.221,-0.901,True,True
2003,CAR,WARPS v2.3,7.5,-115,-115,UNDER,-115,6.463,11.0,-1.037,1.037,0.617,0.5,0.117,0.0,0.1536,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.037,-0.54,True,True
2003,CHI,WARPS v2.3,7.5,130,-160,UNDER,-160,6.727,7.0,-0.773,0.773,0.5851,0.586,-0.0009,0.0,-0.0492,win,0.625,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.773,-0.794,True,True
2003,CIN,WARPS v2.3,5.5,-130,100,OVER,-130,5.501,8.0,0.001,0.001,0.5426,0.5306,0.0119,0.0,-0.0401,win,0.7692,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.001,0.189,True,True
2003,CLE,WARPS v2.3,8.5,100,-130,OVER,100,8.555,5.0,0.055,0.055,0.5426,0.4694,0.0732,0.0,0.0851,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.055,0.097,True,True
2003,DAL,WARPS v2.3,7.5,130,-160,UNDER,-160,5.184,10.0,-2.316,2.316,0.766,0.586,0.18,0.0,0.2447,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-2.316,-1.768,True,True
2003,DEN,WARPS v2.3,9.5,-120,-110,UNDER,-110,8.976,10.0,-0.524,0.524,0.5532,0.4899,0.0633,0.0,0.0561,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.524,-0.839,True,True
2003,DET,WARPS v2.3,6.0,-140,110,UNDER,110,5.458,5.0,-0.542,0.542,0.5532,0.4494,0.1038,0.0,0.1617,win,1.1,94,2,1,0.5,WARPS v2.3,WARPS v1.8,-0.542,0.33,True,False
2003,GB,WARPS v2.3,10.0,130,-160,UNDER,-160,9.122,10.0,-0.878,0.878,0.5957,0.586,0.0098,0.0,-0.0319,push,0.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.878,-0.758,True,True
2003,HOU,WARPS v2.3,5.0,-130,100,UNDER,100,4.736,5.0,-0.264,0.264,0.5106,0.4694,0.0413,0.0,0.0213,push,0.0,94,2,1,0.5,WARPS v2.3,WARPS v1.8,-0.264,0.261,True,False
2003,IND,WARPS v2.3,8.5,-115,-115,UNDER,-115,8.259,12.0,-0.241,0.241,0.5106,0.5,0.0106,0.0,-0.0453,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.241,-0.15,True,True
2003,JAX,WARPS v2.3,7.0,100,-130,OVER,100,7.955,5.0,0.955,0.955,0.6064,0.4694,0.137,0.0,0.2128,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.955,1.075,True,True
2003,KC,WARPS v2.3,9.0,-130,100,OVER,-130,9.832,13.0,0.832,0.832,0.6064,0.5306,0.0758,0.0,0.0728,win,0.7692,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.832,0.101,True,True
2003,LAC,WARPS v2.3,8.5,120,-150,UNDER,-150,7.166,4.0,-1.334,1.334,0.6489,0.569,0.08,0.0,0.0816,win,0.6667,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.334,-1.243,True,True
2003,LAR,WARPS v2.3,9.5,-130,100,UNDER,100,7.677,12.0,-1.823,1.823,0.7021,0.4694,0.2327,0.0,0.4043,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.823,-1.843,True,True
2003,LV,WARPS v2.3,9.5,-150,120,OVER,-150,10.457,4.0,0.957,0.957,0.6064,0.569,0.0374,0.0,0.0106,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.957,0.625,True,True
2003,MIA,WARPS v2.3,9.5,-145,115,UNDER,115,9.475,10.0,-0.025,0.025,0.4681,0.4401,0.028,0.0,0.0064,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.025,-0.291,True,True
2003,MIN,WARPS v2.3,8.0,-130,100,UNDER,100,7.526,9.0,-0.474,0.474,0.5426,0.4694,0.0732,0.0,0.0851,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.474,-0.507,True,True
2003,NE,WARPS v2.3,8.5,-160,130,OVER,-160,8.635,14.0,0.135,0.135,0.5426,0.586,-0.0434,0.0,-0.1184,win,0.625,94,2,1,0.5,WARPS v2.3,WARPS v1.8,0.135,-0.17,True,False
2003,NO,WARPS v2.3,8.0,-130,100,OVER,-130,8.428,8.0,0.428,0.428,0.5745,0.5306,0.0439,0.0,0.0164,push,0.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.428,0.342,True,True
2003,NYG,WARPS v2.3,8.5,-145,115,UNDER,115,8.339,4.0,-0.161,0.161,0.4894,0.4401,0.0493,0.0,0.0521,win,1.15,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.161,-0.006,True,True
2003,NYJ,WARPS v2.3,9.0,-115,-115,UNDER,-115,8.488,6.0,-0.512,0.512,0.5532,0.5,0.0532,0.0,0.0342,win,0.8696,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.512,-0.958,True,True
2003,PHI,WARPS v2.3,10.5,130,-160,OVER,130,11.095,12.0,0.595,0.595,0.5851,0.414,0.1711,0.0,0.3457,win,1.3,94,2,1,0.5,WARPS v2.3,WARPS v1.8,0.595,-0.109,True,False
2003,PIT,WARPS v2.3,9.5,-150,120,UNDER,120,8.962,6.0,-0.538,0.538,0.5532,0.431,0.1222,0.0,0.217,win,1.2,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.538,-0.584,True,True
2003,SEA,WARPS v2.3,7.5,-180,140,OVER,-180,8.54,10.0,1.04,1.04,0.6064,0.6067,-0.0004,0.0,-0.0567,win,0.5556,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.04,0.999,True,True
2003,SF,WARPS v2.3,9.5,115,-145,UNDER,-145,8.741,7.0,-0.759,0.759,0.5851,0.5599,0.0252,0.0,-0.0114,win,0.6897,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.759,-0.836,True,True
2003,TB,WARPS v2.3,10.5,-115,-115,OVER,-115,10.85,7.0,0.35,0.35,0.5532,0.5,0.0532,0.0,0.0342,loss,-1.0,94,2,1,0.5,WARPS v2.3,WARPS v1.8,0.35,-0.196,True,False
2003,TEN,WARPS v2.3,9.5,-135,105,UNDER,105,8.307,12.0,-1.193,1.193,0.6277,0.4592,0.1685,0.0,0.2867,loss,-1.0,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.193,-1.158,True,True
2003,WAS,WARPS v2.3,7.5,-150,120,UNDER,120,6.539,5.0,-0.961,0.961,0.617,0.431,0.186,0.0,0.3574,win,1.2,94,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.961,-0.799,True,True
2004,ARI,WARPS v2.3,5.5,-130,100,UNDER,100,4.543,6.0,-0.957,0.957,0.619,0.4694,0.1497,0.0,0.2381,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.957,-0.547,True,True
2004,ATL,WARPS v2.3,9.0,-110,-120,UNDER,-120,6.383,11.0,-2.617,2.617,0.8175,0.5101,0.3073,0.0,0.4987,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-2.617,-2.526,True,True
2004,BAL,WARPS v2.3,9.0,100,-130,OVER,100,10.272,9.0,1.272,1.272,0.6349,0.4694,0.1655,0.0,0.2698,push,0.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.272,0.584,True,True
2004,BUF,WARPS v2.3,7.5,-115,-115,UNDER,-115,7.179,9.0,-0.321,0.321,0.5159,0.5,0.0159,0.0,-0.0355,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.321,-0.26,True,True
2004,CAR,WARPS v2.3,8.5,100,-130,UNDER,-130,7.534,7.0,-0.966,0.966,0.619,0.5306,0.0884,0.0,0.0952,win,0.7692,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.966,-0.291,True,True
2004,CHI,WARPS v2.3,6.5,-130,100,OVER,-130,6.751,5.0,0.251,0.251,0.5476,0.5306,0.017,0.0,-0.0311,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.251,0.431,True,True
2004,CIN,WARPS v2.3,7.5,-115,-115,UNDER,-115,6.885,8.0,-0.615,0.615,0.5635,0.5,0.0635,0.0,0.0535,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.615,-0.188,True,True
2004,CLE,WARPS v2.3,7.5,120,-150,UNDER,-150,6.925,4.0,-0.575,0.575,0.5635,0.569,-0.0055,0.0,-0.0608,win,0.6667,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.575,-0.467,True,True
2004,DAL,WARPS v2.3,9.0,-115,-115,UNDER,-115,8.216,6.0,-0.784,0.784,0.5794,0.5,0.0794,0.0,0.0832,win,0.8696,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.784,-0.306,True,True
2004,DEN,WARPS v2.3,9.0,-115,-115,OVER,-115,9.741,10.0,0.741,0.741,0.6032,0.5,0.1032,0.0,0.1277,win,0.8696,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.741,0.29,True,True
2004,DET,WARPS v2.3,6.5,-130,100,UNDER,100,6.024,6.0,-0.476,0.476,0.5397,0.4694,0.0703,0.0,0.0794,win,1.0,126,2,1,0.5,WARPS v2.3,WARPS v1.8,-0.476,0.11,True,False
2004,GB,WARPS v2.3,9.5,115,-145,OVER,115,10.493,10.0,0.993,0.993,0.6032,0.4401,0.1631,0.0,0.2968,win,1.15,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.993,0.401,True,True
2004,HOU,WARPS v2.3,6.5,100,-130,UNDER,-130,5.94,7.0,-0.56,0.56,0.5635,0.5306,0.0329,0.0,-0.0031,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.56,-0.427,True,True
2004,IND,WARPS v2.3,10.5,120,-150,UNDER,-150,9.58,12.0,-0.92,0.92,0.6111,0.569,0.0421,0.0,0.0185,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.92,-1.153,True,True
2004,JAX,WARPS v2.3,7.5,-140,110,UNDER,110,7.009,9.0,-0.491,0.491,0.5397,0.4494,0.0902,0.0,0.1333,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.491,-0.402,True,True
2004,KC,WARPS v2.3,10.0,100,-130,OVER,100,10.278,7.0,0.278,0.278,0.5476,0.4694,0.0782,0.0,0.0952,loss,-1.0,126,2,1,0.5,WARPS v2.3,WARPS v1.8,0.278,-0.13,True,False
2004,LAC,WARPS v2.3,4.5,110,-140,OVER,110,6.022,12.0,1.522,1.522,0.6587,0.4494,0.2093,0.0,0.3833,win,1.1,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.522,1.793,True,True
2004,LAR,WARPS v2.3,9.5,110,-140,UNDER,-140,9.259,8.0,-0.241,0.241,0.5,0.5506,-0.0506,0.0,-0.1429,win,0.7143,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.241,-0.111,True,True
2004,LV,WARPS v2.3,7.5,-130,100,UNDER,100,6.077,5.0,-1.423,1.423,0.6587,0.4694,0.1893,0.0,0.3175,win,1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.423,-1.141,True,True
2004,MIA,WARPS v2.3,9.5,110,-140,UNDER,-140,8.78,4.0,-0.72,0.72,0.5794,0.5506,0.0288,0.0,-0.0068,win,0.7143,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.72,-0.954,True,True
2004,MIN,WARPS v2.3,8.5,-140,110,OVER,-140,8.877,8.0,0.377,0.377,0.5635,0.5506,0.0129,0.0,-0.034,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.377,0.424,True,True
2004,NE,WARPS v2.3,10.5,100,-130,UNDER,-130,10.002,14.0,-0.498,0.498,0.5397,0.5306,0.0091,0.0,-0.0452,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.498,-0.968,True,True
2004,NO,WARPS v2.3,7.5,-115,-115,OVER,-115,8.157,8.0,0.657,0.657,0.5873,0.5,0.0873,0.0,0.098,win,0.8696,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.657,0.712,True,True
2004,NYG,WARPS v2.3,6.0,-135,105,UNDER,105,5.962,6.0,-0.038,0.038,0.4762,0.4592,0.017,0.0,-0.0238,push,0.0,126,2,1,0.5,WARPS v2.3,WARPS v1.8,-0.038,0.229,True,False
2004,NYJ,WARPS v2.3,9.0,120,-150,UNDER,-150,7.502,10.0,-1.498,1.498,0.6825,0.569,0.1136,0.0,0.1376,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.498,-1.269,True,True
2004,PHI,WARPS v2.3,10.5,100,-130,UNDER,-130,10.381,13.0,-0.119,0.119,0.4762,0.5306,-0.0544,0.0,-0.1575,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.119,-0.975,True,True
2004,PIT,WARPS v2.3,7.5,100,-130,OVER,100,7.686,15.0,0.186,0.186,0.5476,0.4694,0.0782,0.0,0.0952,win,1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.186,0.239,True,True
2004,SEA,WARPS v2.3,9.0,100,-130,OVER,100,9.133,9.0,0.133,0.133,0.5397,0.4694,0.0703,0.0,0.0794,push,0.0,126,2,1,0.5,WARPS v2.3,WARPS v1.8,0.133,-0.047,True,False
2004,SF,WARPS v2.3,5.0,-130,100,OVER,-130,9.103,2.0,4.103,4.103,0.9127,0.5306,0.3821,0.0,0.6148,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,4.103,3.736,True,True
2004,TB,WARPS v2.3,9.0,-130,100,OVER,-130,9.228,5.0,0.228,0.228,0.5476,0.5306,0.017,0.0,-0.0311,loss,-1.0,126,2,1,0.5,WARPS v2.3,WARPS v1.8,0.228,-0.1,True,False
2004,TEN,WARPS v2.3,9.5,-130,100,OVER,-130,9.719,5.0,0.219,0.219,0.5476,0.5306,0.017,0.0,-0.0311,loss,-1.0,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.219,0.071,True,True
2004,WAS,WARPS v2.3,9.0,100,-130,UNDER,-130,6.358,6.0,-2.642,2.642,0.8254,0.5306,0.2948,0.0,0.4603,win,0.7692,126,2,2,1.0,WARPS v1.8|WARPS v2.3,,-2.642,-2.258,True,True
2005,ARI,WARPS v2.3,7.0,-150,120,OVER,-150,7.557,5.0,0.557,0.557,0.5949,0.569,0.026,0.0,-0.0084,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.557,0.932,True,True
2005,ATL,WARPS v2.3,9.5,110,-140,UNDER,-140,7.542,8.0,-1.958,1.958,0.7215,0.5506,0.171,0.0,0.2369,win,0.7143,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.958,-1.639,True,True
2005,BAL,WARPS v2.3,10.0,105,-135,UNDER,-135,9.805,6.0,-0.195,0.195,0.5127,0.5408,-0.0281,0.0,-0.1076,win,0.7407,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.195,-1.191,True,True
2005,BUF,WARPS v2.3,8.0,-135,105,OVER,-135,9.822,5.0,1.822,1.822,0.7152,0.5408,0.1744,0.0,0.245,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.822,1.329,True,True
2005,CAR,WARPS v2.3,9.0,-130,100,UNDER,100,8.513,11.0,-0.487,0.487,0.557,0.4694,0.0876,0.0,0.1139,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.487,-0.639,True,True
2005,CHI,WARPS v2.3,7.0,100,-130,UNDER,-130,5.983,11.0,-1.017,1.017,0.6203,0.5306,0.0896,0.0,0.0974,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.017,-0.57,True,True
2005,CIN,WARPS v2.3,8.0,-115,-115,OVER,-115,8.035,11.0,0.035,0.035,0.5253,0.5,0.0253,0.0,-0.0179,win,0.8696,158,2,1,0.5,WARPS v2.3,WARPS v1.8,0.035,-0.128,True,False
2005,CLE,WARPS v2.3,5.0,115,-145,OVER,115,6.445,6.0,1.445,1.445,0.6772,0.4401,0.2372,0.0,0.456,win,1.15,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.445,1.238,True,True
2005,DAL,WARPS v2.3,8.0,-140,110,UNDER,110,6.275,9.0,-1.725,1.725,0.7025,0.4494,0.2531,0.0,0.4753,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.725,-1.55,True,True
2005,DEN,WARPS v2.3,8.5,-140,110,OVER,-140,8.707,13.0,0.207,0.207,0.5443,0.5506,-0.0063,0.0,-0.0669,win,0.7143,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.207,0.361,True,True
2005,DET,WARPS v2.3,8.0,-130,100,UNDER,100,6.84,5.0,-1.16,1.16,0.6456,0.4694,0.1762,0.0,0.2911,win,1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.16,-0.637,True,True
2005,GB,WARPS v2.3,8.0,110,-140,OVER,110,8.571,4.0,0.571,0.571,0.5949,0.4494,0.1455,0.0,0.2494,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.571,0.766,True,True
2005,HOU,WARPS v2.3,7.5,100,-130,UNDER,-130,7.368,2.0,-0.132,0.132,0.5,0.5306,-0.0306,0.0,-0.1154,win,0.7692,158,2,1,0.5,WARPS v2.3,WARPS v1.8,-0.132,0.029,True,False
2005,IND,WARPS v2.3,11.5,-110,-120,UNDER,-120,10.36,14.0,-1.14,1.14,0.6456,0.5101,0.1354,0.0,0.1835,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.14,-1.211,True,True
2005,JAX,WARPS v2.3,8.5,-115,-115,UNDER,-115,7.825,12.0,-0.675,0.675,0.5886,0.5,0.0886,0.0,0.1004,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.675,-0.834,True,True
2005,KC,WARPS v2.3,9.0,-115,-115,UNDER,-115,8.788,10.0,-0.212,0.212,0.5127,0.5,0.0127,0.0,-0.0416,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.212,-0.738,True,True
2005,LAC,WARPS v2.3,8.0,-130,100,OVER,-130,9.218,9.0,1.218,1.218,0.6456,0.5306,0.115,0.0,0.1422,win,0.7692,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,1.218,1.344,True,True
2005,LAR,WARPS v2.3,8.0,-150,120,UNDER,120,7.438,6.0,-0.562,0.562,0.5759,0.431,0.1449,0.0,0.2671,win,1.2,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.562,-0.565,True,True
2005,LV,WARPS v2.3,7.5,-145,115,UNDER,115,6.062,4.0,-1.438,1.438,0.6646,0.4401,0.2245,0.0,0.4288,win,1.15,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.438,-1.598,True,True
2005,MIA,WARPS v2.3,5.5,-165,135,OVER,-165,6.043,9.0,0.543,0.543,0.5949,0.594,0.0009,0.0,-0.0445,win,0.6061,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.543,0.66,True,True
2005,MIN,WARPS v2.3,9.0,-135,105,UNDER,105,8.312,9.0,-0.688,0.688,0.5886,0.4592,0.1294,0.0,0.2066,push,0.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.688,-0.527,True,True
2005,NE,WARPS v2.3,11.0,110,-140,UNDER,-140,10.149,10.0,-0.851,0.851,0.5949,0.5506,0.0444,0.0,0.0199,win,0.7143,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.851,-1.054,True,True
2005,NO,WARPS v2.3,7.5,-125,-105,UNDER,-105,6.853,3.0,-0.647,0.647,0.5886,0.4797,0.1089,0.0,0.1492,win,0.9524,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.647,-0.376,True,True
2005,NYG,WARPS v2.3,6.5,-120,-110,OVER,-120,7.365,11.0,0.865,0.865,0.6076,0.5101,0.0975,0.0,0.1139,win,0.8333,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.865,1.025,True,True
2005,NYJ,WARPS v2.3,9.0,-125,-105,OVER,-125,9.453,4.0,0.453,0.453,0.5696,0.5203,0.0493,0.0,0.0253,loss,-1.0,158,2,1,0.5,WARPS v2.3,WARPS v1.8,0.453,-0.265,True,False
2005,PHI,WARPS v2.3,11.5,-110,-120,UNDER,-120,10.935,6.0,-0.565,0.565,0.5759,0.5101,0.0658,0.0,0.0559,win,0.8333,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.565,-1.119,True,True
2005,PIT,WARPS v2.3,9.5,-150,120,OVER,-150,9.978,11.0,0.478,0.478,0.5759,0.569,0.007,0.0,-0.0401,win,0.6667,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.478,0.346,True,True
2005,SEA,WARPS v2.3,9.0,100,-130,UNDER,-130,8.221,13.0,-0.779,0.779,0.5886,0.5306,0.058,0.0,0.0414,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.779,-0.452,True,True
2005,SF,WARPS v2.3,4.5,100,-130,OVER,100,5.492,4.0,0.992,0.992,0.6139,0.4694,0.1445,0.0,0.2278,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.992,1.227,True,True
2005,TB,WARPS v2.3,7.0,-115,-115,OVER,-115,7.787,11.0,0.787,0.787,0.6076,0.5,0.1076,0.0,0.1359,win,0.8696,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.787,1.079,True,True
2005,TEN,WARPS v2.3,6.5,-115,-115,OVER,-115,6.809,4.0,0.309,0.309,0.5443,0.5,0.0443,0.0,0.0176,loss,-1.0,158,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.309,0.431,True,True
2005,WAS,WARPS v2.3,7.5,-115,-115,UNDER,-115,7.451,10.0,-0.049,0.049,0.5,0.5,0.0,0.0,-0.0652,loss,-1.0,158,2,1,0.5,WARPS v2.3,WARPS v1.8,-0.049,0.326,True,False
2006,ARI,WARPS v2.3,8.0,110,-130,UNDER,-130,6.828,5.0,-1.172,1.172,0.6368,0.5427,0.0941,0.0,0.1267,win,0.7692,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,-1.172,-0.963,True,True
2006,ATL,WARPS v2.3,8.0,-135,115,UNDER,115,7.993,7.0,-0.007,0.007,0.4842,0.4474,0.0368,0.0,0.0411,win,1.15,190,2,1,0.5,WARPS v2.3,WARPS v1.8,-0.007,0.118,True,False
2006,BAL,WARPS v2.3,8.0,-130,110,UNDER,110,7.137,13.0,-0.863,0.863,0.5895,0.4573,0.1322,0.0,0.2379,loss,-1.0,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.863,-0.712,True,True
2006,BUF,WARPS v2.3,7.0,165,-185,UNDER,-185,6.276,7.0,-0.724,0.724,0.5842,0.6324,-0.0482,0.0,-0.1,push,0.0,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.724,-0.112,True,True
2006,CAR,WARPS v2.3,10.0,-110,-110,OVER,-110,10.187,8.0,0.187,0.187,0.5421,0.5,0.0421,0.0,0.0349,loss,-1.0,190,2,1,0.5,WARPS v2.3,WARPS v1.8,0.187,-0.163,True,False
2006,CHI,WARPS v2.3,9.0,-160,140,OVER,-160,9.75,13.0,0.75,0.75,0.6053,0.5963,0.009,0.0,-0.0164,win,0.625,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.75,0.485,True,True
2006,CIN,WARPS v2.3,9.0,-105,-115,UNDER,-115,8.422,8.0,-0.578,0.578,0.5684,0.5108,0.0576,0.0,0.0627,win,0.8696,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.578,-0.529,True,True
2006,CLE,WARPS v2.3,6.5,-175,155,UNDER,155,6.451,4.0,-0.049,0.049,0.5,0.3813,0.1187,0.0,0.275,win,1.55,190,2,1,0.5,WARPS v2.3,WARPS v1.8,-0.049,0.218,True,False
2006,DAL,WARPS v2.3,9.5,-110,-110,UNDER,-110,8.607,9.0,-0.893,0.893,0.5947,0.5,0.0947,0.0,0.1354,win,0.9091,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.893,-1.291,True,True
2006,DEN,WARPS v2.3,10.0,-110,-110,UNDER,-110,9.885,9.0,-0.115,0.115,0.5,0.5,0.0,0.0,-0.0455,win,0.9091,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.115,-0.492,True,True
2006,DET,WARPS v2.3,7.0,120,-140,UNDER,-140,6.362,3.0,-0.638,0.638,0.5737,0.562,0.0116,0.0,-0.0165,win,0.7143,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.638,-0.039,True,True
2006,GB,WARPS v2.3,6.0,-160,140,OVER,-160,8.164,8.0,2.164,2.164,0.7526,0.5963,0.1564,0.0,0.223,win,0.625,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,2.164,1.942,True,True
2006,HOU,WARPS v2.3,5.5,-130,110,OVER,-130,5.724,6.0,0.224,0.224,0.5474,0.5427,0.0046,0.0,-0.0316,win,0.7692,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.224,0.415,True,True
2006,IND,WARPS v2.3,11.5,110,-130,UNDER,-130,10.68,12.0,-0.82,0.82,0.5842,0.5427,0.0415,0.0,0.0336,loss,-1.0,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.82,-1.084,True,True
2006,JAX,WARPS v2.3,9.0,110,-130,OVER,110,9.384,8.0,0.384,0.384,0.5632,0.4573,0.1059,0.0,0.1826,loss,-1.0,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.384,0.29,True,True
2006,KC,WARPS v2.3,9.5,110,-130,UNDER,-130,9.297,9.0,-0.203,0.203,0.5105,0.5427,-0.0322,0.0,-0.0968,win,0.7692,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,-0.203,-0.793,True,True
2006,LAC,WARPS v2.3,9.0,130,-150,OVER,130,9.958,14.0,0.958,0.958,0.6105,0.4202,0.1904,0.0,0.4042,win,1.3,190,2,2,1.0,WARPS v1.8|WARPS v2.3,,0.958,0.326,True,True
