model,side,edge_threshold,price_edge_threshold,model_prob_threshold,min_agreement_count,bets,wins,pushes,losses,win_pct,units,roi_pct,seasons,profitable_seasons,profitable_season_pct,worst_season_units
WARPS v1.7,ALL,0.5,0.05,0.55,3,55,22,0,33,40.0,-10.878,-19.78,3,1,33.33,-12.148
WARPS v1.7,ALL,0.5,0.05,0.55,4,55,22,0,33,40.0,-10.878,-19.78,3,1,33.33,-12.148
WARPS v1.7,ALL,0.5,0.05,0.6,1,49,20,0,29,40.82,-8.897,-18.16,3,1,33.33,-10.148
WARPS v1.7,ALL,0.5,0.05,0.6,2,49,20,0,29,40.82,-8.897,-18.16,3,1,33.33,-10.148
WARPS v1.7,ALL,0.5,0.05,0.6,3,49,20,0,29,40.82,-8.897,-18.16,3,1,33.33,-10.148
WARPS v1.7,ALL,0.5,0.05,0.6,4,49,20,0,29,40.82,-8.897,-18.16,3,1,33.33,-10.148
WARPS v1.7,ALL,0.5,0.1,0.5,1,50,19,0,31,38.0,-11.237,-22.47,3,1,33.33,-11.948
WARPS v1.7,ALL,0.5,0.1,0.5,2,50,19,0,31,38.0,-11.237,-22.47,3,1,33.33,-11.948
WARPS v1.7,ALL,0.5,0.1,0.5,3,50,19,0,31,38.0,-11.237,-22.47,3,1,33.33,-11.948
WARPS v1.7,ALL,0.5,0.1,0.5,4,50,19,0,31,38.0,-11.237,-22.47,3,1,33.33,-11.948
WARPS v1.7,ALL,0.5,0.1,0.55,1,50,19,0,31,38.0,-11.237,-22.47,3,1,33.33,-11.948
WARPS v1.7,ALL,0.5,0.1,0.55,2,50,19,0,31,38.0,-11.237,-22.47,3,1,33.33,-11.948
WARPS v1.7,ALL,0.5,0.1,0.55,3,50,19,0,31,38.0,-11.237,-22.47,3,1,33.33,-11.948
WARPS v1.7,ALL,0.5,0.1,0.55,4,50,19,0,31,38.0,-11.237,-22.47,3,1,33.33,-11.948
WARPS v1.7,ALL,0.5,0.1,0.6,1,46,18,0,28,39.13,-9.387,-20.41,3,1,33.33,-10.948
WARPS v1.7,ALL,0.5,0.1,0.6,2,46,18,0,28,39.13,-9.387,-20.41,3,1,33.33,-10.948
WARPS v1.7,ALL,0.5,0.1,0.6,3,46,18,0,28,39.13,-9.387,-20.41,3,1,33.33,-10.948
WARPS v1.7,ALL,0.5,0.1,0.6,4,46,18,0,28,39.13,-9.387,-20.41,3,1,33.33,-10.948
WARPS v1.7,ALL,1.0,0.0,0.5,1,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.0,0.5,2,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.0,0.5,3,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.0,0.5,4,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.0,0.55,1,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.0,0.55,2,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.0,0.55,3,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.0,0.55,4,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.0,0.6,1,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.0,0.6,2,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.0,0.6,3,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.0,0.6,4,32,11,0,21,34.38,-10.268,-32.09,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.5,1,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.5,2,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.5,3,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.5,4,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.55,1,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.55,2,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.55,3,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.55,4,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.6,1,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.6,2,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.6,3,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.05,0.6,4,31,11,0,20,35.48,-9.268,-29.9,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.5,1,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.5,2,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.5,3,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.5,4,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.55,1,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.55,2,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.55,3,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.55,4,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.6,1,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.6,2,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.6,3,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.0,0.1,0.6,4,29,10,0,19,34.48,-8.958,-30.89,3,1,33.33,-9.0
WARPS v1.7,ALL,1.5,0.0,0.5,1,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.0,0.5,2,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.0,0.5,3,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.0,0.5,4,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.0,0.55,1,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.0,0.55,2,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.0,0.55,3,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.0,0.55,4,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.0,0.6,1,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.0,0.6,2,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.0,0.6,3,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.0,0.6,4,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.5,1,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.5,2,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.5,3,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.5,4,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.55,1,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.55,2,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.55,3,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.55,4,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.6,1,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.6,2,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.6,3,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.05,0.6,4,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.5,1,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.5,2,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.5,3,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.5,4,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.55,1,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.55,2,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.55,3,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.55,4,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.6,1,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.6,2,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.6,3,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,1.5,0.1,0.6,4,12,6,0,6,50.0,0.409,3.41,3,2,66.67,-3.0
WARPS v1.7,ALL,2.0,0.0,0.5,1,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.0,0.5,2,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.0,0.5,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.0,0.5,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.0,0.55,1,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.0,0.55,2,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.0,0.55,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.0,0.55,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.0,0.6,1,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.0,0.6,2,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.0,0.6,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.0,0.6,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.5,1,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.5,2,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.5,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.5,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.55,1,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.55,2,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.55,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.55,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.6,1,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.6,2,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.6,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.05,0.6,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.5,1,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.5,2,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.5,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.5,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.55,1,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.55,2,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.55,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.55,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.6,1,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.6,2,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.6,3,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,ALL,2.0,0.1,0.6,4,2,1,0,1,50.0,0.0,0.0,2,1,50.0,-1.0
WARPS v1.7,OVER,0.5,0.0,0.5,1,24,8,0,16,33.33,-8.047,-33.53,3,0,0.0,-4.2
WARPS v1.7,OVER,0.5,0.0,0.5,2,24,8,0,16,33.33,-8.047,-33.53,3,0,0.0,-4.2
WARPS v1.7,OVER,0.5,0.0,0.5,3,24,8,0,16,33.33,-8.047,-33.53,3,0,0.0,-4.2
WARPS v1.7,OVER,0.5,0.0,0.5,4,24,8,0,16,33.33,-8.047,-33.53,3,0,0.0,-4.2
WARPS v1.7,OVER,0.5,0.0,0.55,1,24,8,0,16,33.33,-8.047,-33.53,3,0,0.0,-4.2
WARPS v1.7,OVER,0.5,0.0,0.55,2,24,8,0,16,33.33,-8.047,-33.53,3,0,0.0,-4.2
WARPS v1.7,OVER,0.5,0.0,0.55,3,24,8,0,16,33.33,-8.047,-33.53,3,0,0.0,-4.2
WARPS v1.7,OVER,0.5,0.0,0.55,4,24,8,0,16,33.33,-8.047,-33.53,3,0,0.0,-4.2
WARPS v1.7,OVER,0.5,0.0,0.6,1,17,6,0,11,35.29,-5.067,-29.8,3,1,33.33,-2.9
WARPS v1.7,OVER,0.5,0.0,0.6,2,17,6,0,11,35.29,-5.067,-29.8,3,1,33.33,-2.9
WARPS v1.7,OVER,0.5,0.0,0.6,3,17,6,0,11,35.29,-5.067,-29.8,3,1,33.33,-2.9
WARPS v1.7,OVER,0.5,0.0,0.6,4,17,6,0,11,35.29,-5.067,-29.8,3,1,33.33,-2.9
WARPS v1.7,OVER,0.5,0.05,0.5,1,22,8,0,14,36.36,-6.047,-27.49,3,1,33.33,-4.2
WARPS v1.7,OVER,0.5,0.05,0.5,2,22,8,0,14,36.36,-6.047,-27.49,3,1,33.33,-4.2
WARPS v1.7,OVER,0.5,0.05,0.5,3,22,8,0,14,36.36,-6.047,-27.49,3,1,33.33,-4.2
WARPS v1.7,OVER,0.5,0.05,0.5,4,22,8,0,14,36.36,-6.047,-27.49,3,1,33.33,-4.2
WARPS v1.7,OVER,0.5,0.05,0.55,1,22,8,0,14,36.36,-6.047,-27.49,3,1,33.33,-4.2
WARPS v1.7,OVER,0.5,0.05,0.55,2,22,8,0,14,36.36,-6.047,-27.49,3,1,33.33,-4.2
WARPS v1.7,OVER,0.5,0.05,0.55,3,22,8,0,14,36.36,-6.047,-27.49,3,1,33.33,-4.2
WARPS v1.7,OVER,0.5,0.05,0.55,4,22,8,0,14,36.36,-6.047,-27.49,3,1,33.33,-4.2
WARPS v1.7,OVER,0.5,0.05,0.6,1,16,6,0,10,37.5,-4.067,-25.42,3,1,33.33,-2.2
WARPS v1.7,OVER,0.5,0.05,0.6,2,16,6,0,10,37.5,-4.067,-25.42,3,1,33.33,-2.2
WARPS v1.7,OVER,0.5,0.05,0.6,3,16,6,0,10,37.5,-4.067,-25.42,3,1,33.33,-2.2
WARPS v1.7,OVER,0.5,0.05,0.6,4,16,6,0,10,37.5,-4.067,-25.42,3,1,33.33,-2.2
WARPS v1.7,OVER,0.5,0.1,0.5,1,18,6,0,12,33.33,-5.717,-31.76,3,1,33.33,-4.0
WARPS v1.7,OVER,0.5,0.1,0.5,2,18,6,0,12,33.33,-5.717,-31.76,3,1,33.33,-4.0
WARPS v1.7,OVER,0.5,0.1,0.5,3,18,6,0,12,33.33,-5.717,-31.76,3,1,33.33,-4.0
WARPS v1.7,OVER,0.5,0.1,0.5,4,18,6,0,12,33.33,-5.717,-31.76,3,1,33.33,-4.0
WARPS v1.7,OVER,0.5,0.1,0.55,1,18,6,0,12,33.33,-5.717,-31.76,3,1,33.33,-4.0
WARPS v1.7,OVER,0.5,0.1,0.55,2,18,6,0,12,33.33,-5.717,-31.76,3,1,33.33,-4.0
WARPS v1.7,OVER,0.5,0.1,0.55,3,18,6,0,12,33.33,-5.717,-31.76,3,1,33.33,-4.0
WARPS v1.7,OVER,0.5,0.1,0.55,4,18,6,0,12,33.33,-5.717,-31.76,3,1,33.33,-4.0
WARPS v1.7,OVER,0.5,0.1,0.6,1,14,5,0,9,35.71,-3.867,-27.62,3,1,33.33,-3.0
WARPS v1.7,OVER,0.5,0.1,0.6,2,14,5,0,9,35.71,-3.867,-27.62,3,1,33.33,-3.0
WARPS v1.7,OVER,0.5,0.1,0.6,3,14,5,0,9,35.71,-3.867,-27.62,3,1,33.33,-3.0
WARPS v1.7,OVER,0.5,0.1,0.6,4,14,5,0,9,35.71,-3.867,-27.62,3,1,33.33,-3.0
WARPS v1.7,OVER,1.0,0.0,0.5,1,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.0,0.5,2,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.0,0.5,3,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.0,0.5,4,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.0,0.55,1,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.0,0.55,2,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.0,0.55,3,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.0,0.55,4,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.0,0.6,1,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.0,0.6,2,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.0,0.6,3,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.0,0.6,4,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.5,1,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.5,2,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.5,3,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.5,4,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.55,1,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.55,2,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.55,3,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.55,4,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.6,1,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.6,2,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.6,3,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.05,0.6,4,12,4,0,8,33.33,-3.867,-32.22,3,0,0.0,-2.0
WARPS v1.7,OVER,1.0,0.1,0.5,1,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.0,0.1,0.5,2,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.0,0.1,0.5,3,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.0,0.1,0.5,4,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.0,0.1,0.55,1,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.0,0.1,0.55,2,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.0,0.1,0.55,3,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.0,0.1,0.55,4,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.0,0.1,0.6,1,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.0,0.1,0.6,2,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.0,0.1,0.6,3,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.0,0.1,0.6,4,11,4,0,7,36.36,-2.867,-26.06,3,1,33.33,-2.0
WARPS v1.7,OVER,1.5,0.0,0.5,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.0,0.5,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.0,0.5,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.0,0.5,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.0,0.55,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.0,0.55,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.0,0.55,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.0,0.55,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.0,0.6,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.0,0.6,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.0,0.6,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.0,0.6,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.5,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.5,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.5,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.5,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.55,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.55,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.55,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.55,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.6,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.6,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.6,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.05,0.6,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.1,0.5,1,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.1,0.5,2,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.1,0.5,3,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
WARPS v1.7,OVER,1.5,0.1,0.5,4,8,3,0,5,37.5,-1.7,-21.25,3,2,66.67,-2.0
