w_pass_epa,w_rush_epa,w_success,w_explosive,w_point_diff,w_pyth_edge,w_turnover,config_name,regression_factor,sos_weight,logit_scale,warps_mae,pyth_mae,prior_wins_mae,warps_rmse,pyth_rmse,prior_wins_rmse,n,years
0.13886955860949687,0.02412306585643349,0.1647774879211359,0.1257290082920752,0.38605032769324865,0.02142407519772384,0.13902647642988594,random_0251,0.65,0.0,6.5,2.316614336499287,2.4003287119947974,2.72972972972973,2.7783194917720113,2.9640929337936237,3.4242116209757283,223,2015-2021
0.09162239996325569,0.11713116426709311,0.17734818037270994,0.1581124608079312,0.31573445844026266,0.07476495797058726,0.06528637817816031,random_0496,0.65,0.0,6.5,2.3166316737223616,2.4003287119947974,2.72972972972973,2.7796031367870566,2.9640929337936237,3.4242116209757283,223,2015-2021
0.145693749220857,0.2273993736328474,0.12916429304992078,0.02377757903366241,0.2493156142821903,0.15115691580311155,0.07349247497741052,random_0392,0.65,0.0,6.5,2.316635137111279,2.4003287119947974,2.72972972972973,2.7818984029655143,2.9640929337936237,3.4242116209757283,223,2015-2021
0.1572033004780582,0.10369926400719637,0.19577389646522472,0.16065424251852847,0.030988995005834657,0.28413967925780176,0.06754062226735577,random_0243,0.65,0.0,6.5,2.316665121903634,2.4003287119947974,2.72972972972973,2.7796444684879353,2.9640929337936237,3.4242116209757283,223,2015-2021
0.0737948219090678,0.04978496922818107,0.27875342447200463,0.05799775455430689,0.21257032955029287,0.07223125310071711,0.2548674471854297,random_0481,0.65,0.0,6.5,2.316691412677197,2.4003287119947974,2.72972972972973,2.7744984371912604,2.9640929337936237,3.4242116209757283,223,2015-2021
0.010167075244152406,0.21828404333829413,0.27642777196816,0.004085157715828639,0.17526414244674088,0.06272316824604171,0.25304864104078234,random_0024,0.65,0.0,6.5,2.3168719112160026,2.4003287119947974,2.72972972972973,2.7833338684489988,2.9640929337936237,3.4242116209757283,223,2015-2021
0.059066517600638045,0.06467709165205664,0.2862087723186352,0.13647460839330597,0.0657018147804434,0.16602726739404688,0.22184392786087398,random_0218,0.65,0.0,6.5,2.3168905938036652,2.4003287119947974,2.72972972972973,2.776746126345755,2.9640929337936237,3.4242116209757283,223,2015-2021
0.2562665838525456,0.22863868295135406,0.21731882723346896,0.03158201546139292,0.014056446286475031,0.18235221764457052,0.0697852265701928,random_0482,0.65,0.0,6.5,2.3170941077805693,2.4003287119947974,2.72972972972973,2.779893981997615,2.9640929337936237,3.4242116209757283,223,2015-2021
0.23640134958399836,0.031043961651030703,0.1846576771291922,0.032656229947079556,0.22832938016464568,0.1324948957532343,0.15441650577081917,random_0315,0.65,0.0,6.5,2.3171708123025,2.4003287119947974,2.72972972972973,2.7758605595900816,2.9640929337936237,3.4242116209757283,223,2015-2021
0.33747135880910734,0.06618275997766714,0.30145326270624956,0.049425485684195136,0.08245954518671088,0.03265017077818288,0.13035741685788696,random_0367,0.65,0.0,6.5,2.317240572131968,2.4003287119947974,2.72972972972973,2.773909904387478,2.9640929337936237,3.4242116209757283,223,2015-2021
0.11064477461737068,0.008082800713308854,0.02609603871232543,0.056064929877895256,0.615679234021442,0.06962765987479297,0.11380456218286493,random_0326,0.65,0.0,6.5,2.317358440194985,2.4003287119947974,2.72972972972973,2.7816272710783214,2.9640929337936237,3.4242116209757283,223,2015-2021
0.24591763172500586,0.03369839933031662,0.4267410981910906,0.01576237543901888,0.023455478760533485,0.0211636480592899,0.23326136849474463,random_0301,0.65,0.0,6.5,2.3175541270303284,2.4003287119947974,2.72972972972973,2.7710272139186367,2.9640929337936237,3.4242116209757283,223,2015-2021
0.15608262144524684,0.20944164442299582,0.15724763138639047,0.01796905103045887,0.1632155653768485,0.1707815098520641,0.12526197648599524,random_0362,0.65,0.0,6.5,2.3175617323758737,2.4003287119947974,2.72972972972973,2.781028698509948,2.9640929337936237,3.4242116209757283,223,2015-2021
0.16662657621884003,0.10972226901451633,0.16592697573955167,0.13904137840054048,0.271925674585483,0.06348178663700148,0.083275339404067,random_0409,0.65,0.0,6.5,2.317843458320659,2.4003287119947974,2.72972972972973,2.78117399292308,2.9640929337936237,3.4242116209757283,223,2015-2021
0.1390416538438278,0.017659299222739618,0.3992573252912235,0.14035957093820486,0.05793306673985346,0.021304699640230292,0.22444438432392042,random_0107,0.65,0.0,6.5,2.3179406585278155,2.4003287119947974,2.72972972972973,2.7742696333041135,2.9640929337936237,3.4242116209757283,223,2015-2021
0.049581961824835236,0.063050601792961,0.09525126724679421,0.1995545514499569,0.39935688382398804,0.14103441682660392,0.05217031703486074,random_0151,0.65,0.0,6.5,2.318277506105376,2.4003287119947974,2.72972972972973,2.784939586035107,2.9640929337936237,3.4242116209757283,223,2015-2021
0.10527916486104398,0.16867791258623904,0.2651261845612021,0.06511912477558927,0.04981366713647207,0.13852622561160796,0.20745772046784564,random_0210,0.65,0.0,6.5,2.318442433541292,2.4003287119947974,2.72972972972973,2.779734176794496,2.9640929337936237,3.4242116209757283,223,2015-2021
0.1458738509033571,0.21127765350657504,0.2949902717892737,0.14671040136003055,0.0359590671848476,0.1105714992635104,0.05461725599240553,random_0253,0.65,0.0,6.5,2.318515712944587,2.4003287119947974,2.72972972972973,2.7828338837886286,2.9640929337936237,3.4242116209757283,223,2015-2021
0.17083466141008755,0.19604421516190285,0.3034550990592281,0.12531834461284855,0.030270767497588582,0.07402470622013439,0.10005220603821004,random_0093,0.65,0.0,6.5,2.3186499099798423,2.4003287119947974,2.72972972972973,2.7809181332444246,2.9640929337936237,3.4242116209757283,223,2015-2021
0.34303067528985276,0.022132649938917892,0.2366707426078211,0.07208684487849717,0.12628442321415903,0.08723459604901487,0.11256006802173717,random_0137,0.65,0.0,6.5,2.3186511093121362,2.4003287119947974,2.72972972972973,2.7775267605246126,2.9640929337936237,3.4242116209757283,223,2015-2021
0.19666019864329537,0.04783576085292613,0.02371780253698358,0.005250194129891168,0.04926093274323796,0.6021248454447921,0.07515026564887375,random_0460,0.65,0.0,6.5,2.318720485127593,2.4003287119947974,2.72972972972973,2.7803550083571267,2.9640929337936237,3.4242116209757283,223,2015-2021
0.2452281064160432,0.04638178546633981,0.04332126670144642,0.02345719677961546,0.24451505495106823,0.32735695718425645,0.06973963250123036,random_0258,0.65,0.0,6.5,2.318725516723554,2.4003287119947974,2.72972972972973,2.781494002695421,2.9640929337936237,3.4242116209757283,223,2015-2021
0.1248866700105321,0.27250908052035233,0.16953837825366128,0.016919918176906842,0.3065337952040387,0.009055278754260475,0.10055687908024828,random_0336,0.65,0.0,6.5,2.318819732673375,2.4003287119947974,2.72972972972973,2.7857680834630885,2.9640929337936237,3.4242116209757283,223,2015-2021
0.27306127281778025,0.033426439002504096,0.08238055225551827,0.10286392768910789,0.3778251166684763,0.07565957874837453,0.05478311281823874,random_0360,0.65,0.0,6.5,2.3189185973659256,2.4003287119947974,2.72972972972973,2.7846434125167194,2.9640929337936237,3.4242116209757283,223,2015-2021
0.20236132931781833,0.15464720761613257,0.27897886114423953,0.15804449905293702,0.12386894520175248,0.014503265332227221,0.06759589233489287,random_0031,0.65,0.0,6.5,2.3191668992245242,2.4003287119947974,2.72972972972973,2.781484874915595,2.9640929337936237,3.4242116209757283,223,2015-2021
0.15680809976679835,0.0319336000408264,0.018826012249352615,0.13384684256365192,0.15846710648771914,0.44883710501112367,0.05128123388052797,random_0055,0.65,0.0,6.5,2.3192587479515447,2.4003287119947974,2.72972972972973,2.786628929106018,2.9640929337936237,3.4242116209757283,223,2015-2021
0.19650877526700042,0.2614688888839192,0.24934092947687145,0.10034966287759794,0.039036146658154545,0.12039859881046006,0.03289699802599646,random_0341,0.65,0.0,6.5,2.319375265559394,2.4003287119947974,2.72972972972973,2.7860938567704077,2.9640929337936237,3.4242116209757283,223,2015-2021
0.027664982248295753,0.006578004568679963,0.28243538975516436,0.2568746291181512,0.21755651629649503,0.07256417021712945,0.1363263077960842,random_0225,0.65,0.0,6.5,2.319447754394898,2.4003287119947974,2.72972972972973,2.781221394579423,2.9640929337936237,3.4242116209757283,223,2015-2021
0.21775629712819394,0.23665851931275209,0.03715350574435262,0.014264488490165565,0.34192020472282375,0.13874589535706747,0.013501089244644625,random_0244,0.65,0.0,6.5,2.3197982181857797,2.4003287119947974,2.72972972972973,2.788577024154969,2.9640929337936237,3.4242116209757283,223,2015-2021
0.2079282899275962,0.2710933146341153,0.20659470775564165,0.0503590228193421,0.14037718270741423,0.059909752330029285,0.06373772982586134,random_0410,0.65,0.0,6.5,2.3198402620633805,2.4003287119947974,2.72972972972973,2.7858969074287763,2.9640929337936237,3.4242116209757283,223,2015-2021
0.1822320585713434,0.022523587034801895,0.2774846026927206,0.2679579914375957,0.0038714632612940093,0.22793639496258594,0.017993902039658435,random_0165,0.65,0.0,6.5,2.3198756811045,2.4003287119947974,2.72972972972973,2.7858290246847237,2.9640929337936237,3.4242116209757283,223,2015-2021
0.31736634547217407,0.04111722936092875,0.04548083399943358,0.07321595585496088,0.2943551841014808,0.21721745758250066,0.011246993628521268,random_0456,0.65,0.0,6.5,2.3199539280532737,2.4003287119947974,2.72972972972973,2.785808748884088,2.9640929337936237,3.4242116209757283,223,2015-2021
0.05769666918784139,0.2253234637164938,0.051889739907746514,0.10148480185372427,0.48655127639668877,0.058456715737573904,0.018597333199931246,random_0411,0.65,0.0,6.5,2.3200095126393987,2.4003287119947974,2.72972972972973,2.7905750982806103,2.9640929337936237,3.4242116209757283,223,2015-2021
0.18397728910525954,0.18138703221311928,0.0998292403932843,0.009605752547183587,0.06282446235031847,0.3434265546525219,0.11894966873831277,random_0448,0.65,0.0,6.5,2.3200753711796858,2.4003287119947974,2.72972972972973,2.7821340833147525,2.9640929337936237,3.4242116209757283,223,2015-2021
0.15237664738010662,0.12004237211810041,0.3532090220226726,0.24467635985693192,0.0258992252729147,0.05881757569149271,0.044978797657781,random_0108,0.65,0.0,6.5,2.320147608787315,2.4003287119947974,2.72972972972973,2.7855236447932623,2.9640929337936237,3.4242116209757283,223,2015-2021
0.1534284587993521,0.042608729065650074,0.10098860740471954,0.07811342078498029,0.1316875438700227,0.3337818228637908,0.15939141721148464,random_0138,0.65,0.0,6.5,2.320206999911317,2.4003287119947974,2.72972972972973,2.7813385597243414,2.9640929337936237,3.4242116209757283,223,2015-2021
0.0242408957625884,0.16625630541983208,0.061971915806310805,0.1563098128902692,0.2039191543869487,0.3425660467053359,0.04473586902871494,random_0134,0.65,0.0,6.5,2.320227975133115,2.4003287119947974,2.72972972972973,2.7886796758897967,2.9640929337936237,3.4242116209757283,223,2015-2021
0.1335391678652906,0.08353157036945419,0.3407084876223977,0.25962235299279685,0.06385207942118389,0.045846766673307754,0.07289957505556906,random_0129,0.65,0.0,6.5,2.320290985687882,2.4003287119947974,2.72972972972973,2.785574239792327,2.9640929337936237,3.4242116209757283,223,2015-2021
0.0067172275660871365,0.3042223948082603,0.35559673253258833,0.09943273777260149,0.06375694493412225,0.030744585026677703,0.13952937735966295,random_0071,0.65,0.0,6.5,2.3203887202526574,2.4003287119947974,2.72972972972973,2.791633091087625,2.9640929337936237,3.4242116209757283,223,2015-2021
0.0014835672125507434,0.019752049147388047,0.30898072504261165,0.2778286508302475,0.12208087129703732,0.12311932776599566,0.14675480870416896,random_0135,0.65,0.0,6.5,2.3204357309589483,2.4003287119947974,2.72972972972973,2.7834204950297075,2.9640929337936237,3.4242116209757283,223,2015-2021
0.10295639039598779,0.019354157061035944,0.2800938096583244,0.30555858713070116,0.24459182260719953,0.045898625202567114,0.0015466079441842089,random_0034,0.65,0.0,6.5,2.320518903540762,2.4003287119947974,2.72972972972973,2.7888328719249884,2.9640929337936237,3.4242116209757283,223,2015-2021
0.21829180236370505,0.021189812280911626,0.271249888574349,0.23624822825210776,0.19130057175420234,0.00571167890490437,0.056008017869819786,random_0235,0.65,0.0,6.5,2.3205649622192435,2.4003287119947974,2.72972972972973,2.7847483271265117,2.9640929337936237,3.4242116209757283,223,2015-2021
0.07030635089803387,0.205854693786694,0.06755011461563186,0.12029438078037889,0.49010318046213575,0.013997600654715708,0.03189367880240989,random_0330,0.65,0.0,6.5,2.3206139782900874,2.4003287119947974,2.72972972972973,2.789900354889077,2.9640929337936237,3.4242116209757283,223,2015-2021
0.24603449617411735,0.2154406491292659,0.06632099616880344,0.03498483227076374,0.20812771872346536,0.18837651614535766,0.040714791388226645,random_0494,0.65,0.0,6.5,2.3207990866981474,2.4003287119947974,2.72972972972973,2.787345247304816,2.9640929337936237,3.4242116209757283,223,2015-2021
0.46413458579746564,0.0773626463415723,0.2332915970281764,0.10406862785074016,0.055112078325530396,0.03942142955733287,0.026609035099182148,random_0355,0.65,0.0,6.5,2.3209461182838043,2.4003287119947974,2.72972972972973,2.784053543210769,2.9640929337936237,3.4242116209757283,223,2015-2021
0.32048521369579375,0.012891709621837546,0.3299725995091428,0.13879342249073634,0.008373436970948894,0.04267942527377753,0.14680419243776294,random_0169,0.65,0.0,6.5,2.3211545937487785,2.4003287119947974,2.72972972972973,2.779703492958511,2.9640929337936237,3.4242116209757283,223,2015-2021
0.3578975619589814,0.22504853012740753,0.11893841298300842,0.019050756026579595,0.12518030753352202,0.11869152616579574,0.035192905204705256,random_0048,0.65,0.0,6.5,2.3213193126432636,2.4003287119947974,2.72972972972973,2.7868312603369034,2.9640929337936237,3.4242116209757283,223,2015-2021
0.3679528341932423,0.021381298890915435,0.07455865572975517,0.08884667140347306,0.10553982994179338,0.32677672391056023,0.014943985930260445,random_0486,0.65,0.0,6.5,2.321485399624442,2.4003287119947974,2.72972972972973,2.787167348803426,2.9640929337936237,3.4242116209757283,223,2015-2021
0.09594858906256144,0.21848100012369656,0.24234925345770683,0.028916796789220694,0.15743602376112684,0.024301718784478992,0.2325666180212086,random_0284,0.65,0.0,6.5,2.3215301326295386,2.4003287119947974,2.72972972972973,2.7860833899381703,2.9640929337936237,3.4242116209757283,223,2015-2021
0.08690417351174859,0.04308417655056142,0.2604005713078612,0.24466799321077065,0.1806922846712013,0.048377609276332445,0.1358731914715244,random_0141,0.65,0.0,6.5,2.3215719415500877,2.4003287119947974,2.72972972972973,2.785213395613726,2.9640929337936237,3.4242116209757283,223,2015-2021
0.13677243349002738,0.007643531768094921,0.07259175172645832,0.008274436927026506,0.5105023805392424,0.06737037754092977,0.19684508800822084,random_0483,0.65,0.0,6.5,2.3216169020061304,2.4003287119947974,2.72972972972973,2.7830099028697073,2.9640929337936237,3.4242116209757283,223,2015-2021
0.023540922041265854,0.09491530880166146,0.5035436450703623,0.3339499610309292,0.0053191734756832375,0.021706728295167874,0.01702426128493032,random_0266,0.65,0.0,6.5,2.3216363551365675,2.4003287119947974,2.72972972972973,2.7918737335966197,2.9640929337936237,3.4242116209757283,223,2015-2021
0.09871445781555198,0.13835269144575693,0.05206440995418372,0.1792756082904687,0.2969829872896847,0.228506327970945,0.006103517233408937,random_0181,0.65,0.0,6.5,2.3217171107280583,2.4003287119947974,2.72972972972973,2.7912869668333835,2.9640929337936237,3.4242116209757283,223,2015-2021
0.11453922905539364,0.16923255356658407,0.18817801154022826,0.014298218416428438,0.2203123762972811,0.05317185982821166,0.24026775129587294,random_0369,0.65,0.0,6.5,2.3219401063714495,2.4003287119947974,2.72972972972973,2.7846059406243606,2.9640929337936237,3.4242116209757283,223,2015-2021
0.0392023517064334,0.18025273347382068,0.2723762424269461,0.24950014363735615,0.07121531234255263,0.15517708132128102,0.03227613509160991,random_0127,0.65,0.0,6.5,2.3219547674646392,2.4003287119947974,2.72972972972973,2.792067307310727,2.9640929337936237,3.4242116209757283,223,2015-2021
0.05274243188006183,0.0011657962288523544,0.2522610092900149,0.010241216507099084,0.04115221743865123,0.3206314680697206,0.32180586058560007,random_0058,0.65,0.0,6.5,2.322003543347816,2.4003287119947974,2.72972972972973,2.77994314581451,2.9640929337936237,3.4242116209757283,223,2015-2021
0.033021772140481694,0.01136370394984294,0.2231762950202678,0.14110466961970153,0.30454076458847584,0.024863994271530934,0.26192880040969924,random_0103,0.65,0.0,6.5,2.3220162301323324,2.4003287119947974,2.72972972972973,2.7818610321066393,2.9640929337936237,3.4242116209757283,223,2015-2021
0.152846578810173,0.013993609101180787,0.10371493123345764,0.036704116575667065,0.40791527973047087,0.08180537926253247,0.20302010528651832,random_0220,0.65,0.0,6.5,2.3220405091223375,2.4003287119947974,2.72972972972973,2.7826989097098878,2.9640929337936237,3.4242116209757283,223,2015-2021
0.10285529772151436,0.27057190129126335,0.19907922693461755,0.14110781073008663,0.15087662038987418,0.1062239030532049,0.029285239879438957,random_0312,0.65,0.0,6.5,2.322052201151976,2.4003287119947974,2.72972972972973,2.792954387244391,2.9640929337936237,3.4242116209757283,223,2015-2021
0.20815264032225864,0.044144732547192665,0.26859720903084894,0.2617175676305042,0.15143449739945014,0.027546201218314154,0.03840715185143148,random_0035,0.65,0.0,6.5,2.32216263617074,2.4003287119947974,2.72972972972973,2.7888830674199157,2.9640929337936237,3.4242116209757283,223,2015-2021
0.15709173931562848,0.01217220106045361,0.26040936339423587,0.07870143629677816,0.19586602347807822,0.04313998715601313,0.25261924929881235,random_0057,0.65,0.0,6.5,2.3222545797939387,2.4003287119947974,2.72972972972973,2.779369911500005,2.9640929337936237,3.4242116209757283,223,2015-2021
0.2850263480947565,0.08356388292942589,0.010475538009867566,0.06530570857612382,0.2165529876333587,0.30880148655597217,0.03027404820049546,random_0469,0.65,0.0,6.5,2.322260244176006,2.4003287119947974,2.72972972972973,2.787949485814359,2.9640929337936237,3.4242116209757283,223,2015-2021
0.08714429695621856,0.30651555975600614,0.15737567005378783,0.0020012526752827093,0.19178723199607714,0.1281300020166323,0.1270459865459952,random_0388,0.65,0.0,6.5,2.3222825598628627,2.4003287119947974,2.72972972972973,2.7910031195468012,2.9640929337936237,3.4242116209757283,223,2015-2021
0.16166961871807442,0.011135179226860656,0.26791401078976246,0.0961137348881237,0.09211556581874367,0.1262071194710924,0.24484477108734276,random_0162,0.65,0.0,6.5,2.3222938056148945,2.4003287119947974,2.72972972972973,2.7793063719116935,2.9640929337936237,3.4242116209757283,223,2015-2021
0.1956191983085169,0.03975757893827532,0.1645156956900854,0.2352538037946775,0.06015959380977675,0.2545942176653149,0.050099911793353345,random_0374,0.65,0.0,6.5,2.3223091420991744,2.4003287119947974,2.72972972972973,2.7898326712294534,2.9640929337936237,3.4242116209757283,223,2015-2021
0.16634822157053594,0.2047298115931174,0.16010757944182158,0.14107607937061994,0.22594386132972977,0.04647538052783301,0.055319066166342266,random_0123,0.65,0.0,6.5,2.3223234858904767,2.4003287119947974,2.72972972972973,2.7890518581597625,2.9640929337936237,3.4242116209757283,223,2015-2021
0.0407005439926144,0.014365607930184298,0.33443997774967626,0.3390926608778743,0.14739109594094832,0.060864266161579354,0.06314584734712309,random_0027,0.65,0.0,6.5,2.3223692007308774,2.4003287119947974,2.72972972972973,2.791098570823256,2.9640929337936237,3.4242116209757283,223,2015-2021
0.09538827088862321,0.1021633344061425,0.2283847948469561,0.0006189196267003938,0.18557372461145713,0.08434202527675194,0.30352893034336875,random_0274,0.65,0.0,6.5,2.322434605586158,2.4003287119947974,2.72972972972973,2.783985452451989,2.9640929337936237,3.4242116209757283,223,2015-2021
0.03715307869524506,0.08544616950974704,0.11283759824729163,0.15058987151601308,0.3803323918284104,0.05508269692741145,0.17855819327588138,random_0003,0.65,0.0,6.5,2.322505280476918,2.4003287119947974,2.72972972972973,2.7860891744905336,2.9640929337936237,3.4242116209757283,223,2015-2021
0.0146253302269677,0.0752297788950574,0.38080200246218804,0.32009917549057626,0.04733633183359292,0.054511611649685224,0.10739576944193265,random_0088,0.65,0.0,6.5,2.32255513065957,2.4003287119947974,2.72972972972973,2.7914955813583573,2.9640929337936237,3.4242116209757283,223,2015-2021
0.09834202180559175,0.14909114781642072,0.1798626354227924,0.20144189901023823,0.04607483765737512,0.23666732116125103,0.08852013712633067,random_0400,0.65,0.0,6.5,2.3226076394601685,2.4003287119947974,2.72972972972973,2.7889610255929447,2.9640929337936237,3.4242116209757283,223,2015-2021
0.20414960035970445,0.061365318890607694,0.19918622930688865,0.237244306268618,0.006843578111128874,0.22809648774312954,0.06311447931992278,random_0358,0.65,0.0,6.5,2.3226629856313825,2.4003287119947974,2.72972972972973,2.7898627678410364,2.9640929337936237,3.4242116209757283,223,2015-2021
0.530394769847708,0.16644675136516962,0.17771454050998442,0.02730912063035295,0.08198420179980831,0.0066397994516836315,0.009510816395293163,random_0485,0.65,0.0,6.5,2.322665349429608,2.4003287119947974,2.72972972972973,2.7867997088546113,2.9640929337936237,3.4242116209757283,223,2015-2021
0.38486573921938666,0.020094223396908494,0.049858852801923426,0.0024632010406251833,0.311868940648472,0.18573457567887453,0.045114467213809725,random_0394,0.65,0.0,6.5,2.3226796592761776,2.4003287119947974,2.72972972972973,2.7864983259403275,2.9640929337936237,3.4242116209757283,223,2015-2021
0.06815522193690403,0.11624421171291782,0.10215499394603494,0.12539741313088787,0.1938950088611646,0.2245525087039097,0.16960064170818093,random_0215,0.65,0.0,6.5,2.3226947319105675,2.4003287119947974,2.72972972972973,2.7863295450506924,2.9640929337936237,3.4242116209757283,223,2015-2021
0.3791470122099859,0.18511362538383158,0.14102256193780485,0.022740789565059018,0.1725744155491278,0.023120509551379648,0.07628108580281122,random_0464,0.65,0.0,6.5,2.322802890723595,2.4003287119947974,2.72972972972973,2.7856982001024306,2.9640929337936237,3.4242116209757283,223,2015-2021
0.30423515436021603,0.05230375488885725,0.3482888232572784,0.2527221358413117,0.0233575520637684,0.007705675594462709,0.0113869039941054,random_0052,0.65,0.0,6.5,2.3228298614896743,2.4003287119947974,2.72972972972973,2.7884763091534612,2.9640929337936237,3.4242116209757283,223,2015-2021
0.061773895969113944,0.009346610706272839,0.028559549389038662,0.10337542938197727,0.40532943669355986,0.2120382782329374,0.17957679962710005,random_0328,0.65,0.0,6.5,2.3231145704023444,2.4003287119947974,2.72972972972973,2.786837549185761,2.9640929337936237,3.4242116209757283,223,2015-2021
0.04967877476783368,0.027918143017306916,0.20592784972643463,0.3214496697647602,0.2227572522451312,0.16302269182200432,0.009245618656528943,random_0260,0.65,0.0,6.5,2.3231278520308285,2.4003287119947974,2.72972972972973,2.7938410439596484,2.9640929337936237,3.4242116209757283,223,2015-2021
0.08351661077108564,0.2010389928952882,0.05171249016295826,0.040000845209632666,0.4709227486713185,0.020192600654024513,0.13261571163569222,random_0407,0.65,0.0,6.5,2.3231947757866602,2.4003287119947974,2.72972972972973,2.7884498087039837,2.9640929337936237,3.4242116209757283,223,2015-2021
0.021633662948882526,0.21397137574236672,0.15800252850269558,0.1553580164596445,0.19639212711644213,0.15089871748448452,0.10374357174548407,random_0177,0.65,0.0,6.5,2.3232964846246813,2.4003287119947974,2.72972972972973,2.7902952646774497,2.9640929337936237,3.4242116209757283,223,2015-2021
0.0071114878960749535,0.07189932314854745,0.0399237648389327,0.17388616966598947,0.5272154963639109,0.039275669346809906,0.14068808873973476,random_0289,0.65,0.0,6.5,2.3233290998382943,2.4003287119947974,2.72972972972973,2.7900755097021714,2.9640929337936237,3.4242116209757283,223,2015-2021
0.007212295019964366,0.10531866925145308,0.16684479894553517,0.2767192755666021,0.16919988424999705,0.21866634528763335,0.056038731678814735,random_0186,0.65,0.0,6.5,2.3233854152442195,2.4003287119947974,2.72972972972973,2.793447786821532,2.9640929337936237,3.4242116209757283,223,2015-2021
0.15211179362592536,0.3359302930445198,0.14801932841241675,0.04103138153128002,0.00382185297641745,0.3157592717212298,0.0033260786882108283,random_0149,0.65,0.0,6.5,2.3234825800878833,2.4003287119947974,2.72972972972973,2.7940635300054537,2.9640929337936237,3.4242116209757283,223,2015-2021
0.0052872215432480454,0.24158622025617119,0.12864323846618184,0.11032387563531733,0.13043544226446696,0.2660214656551007,0.11770253617951383,random_0489,0.65,0.0,6.5,2.3235208510438086,2.4003287119947974,2.72972972972973,2.7906785376280467,2.9640929337936237,3.4242116209757283,223,2015-2021
0.11372633140068043,0.05974032444706492,0.20635631368636453,0.019859305451854648,0.12015432114500386,0.18546018462011699,0.29470321924891474,random_0206,0.65,0.0,6.5,2.3237184022704724,2.4003287119947974,2.72972972972973,2.783624637979412,2.9640929337936237,3.4242116209757283,223,2015-2021
0.02599800456984738,0.3101677319469728,0.11359253207725553,0.06645349451069239,0.08042043755011548,0.381771748444631,0.021596050900485542,random_0112,0.65,0.0,6.5,2.323740891057435,2.4003287119947974,2.72972972972973,2.7934690436872596,2.9640929337936237,3.4242116209757283,223,2015-2021
0.25151715899060995,0.04452707255185724,0.17334875980896364,0.21636619324314385,0.13718413728556733,0.09664160646107844,0.08041507165877958,random_0101,0.65,0.0,6.5,2.323937240040805,2.4003287119947974,2.72972972972973,2.79131425665519,2.9640929337936237,3.4242116209757283,223,2015-2021
0.12689044980765363,0.10095108603552713,0.05021592096530949,0.11836137950623557,0.16601160997745826,0.2937656688684311,0.1438038848393848,random_0268,0.65,0.0,6.5,2.3239626975794203,2.4003287119947974,2.72972972972973,2.789067272864465,2.9640929337936237,3.4242116209757283,223,2015-2021
0.3175398311481968,0.11991997629458434,0.1290813776408688,0.02803522278504779,0.016444175415446807,0.25472380056497484,0.13425561615088055,random_0283,0.65,0.0,6.5,2.3240806641718095,2.4003287119947974,2.72972972972973,2.7839899255454954,2.9640929337936237,3.4242116209757283,223,2015-2021
0.15131532751334367,0.2658284858560729,0.2549614547511274,0.17692643891781568,0.12008652412442329,0.010274021252060152,0.020607747585156922,random_0028,0.65,0.0,6.5,2.324251200711418,2.4003287119947974,2.72972972972973,2.796002299638847,2.9640929337936237,3.4242116209757283,223,2015-2021
0.25149322318133516,0.16090274503665694,0.02064176761339124,0.06217631672196411,0.3963819915995192,0.038308705165105046,0.07009525068202842,random_0262,0.65,0.0,6.5,2.3246127611355014,2.4003287119947974,2.72972972972973,2.7911551011899385,2.9640929337936237,3.4242116209757283,223,2015-2021
0.3849372061853808,0.0898036093518215,0.06271667912548796,0.023308779423135823,0.20204928070678144,0.1736539747639171,0.06353047044347541,random_0424,0.65,0.0,6.5,2.3247302317541183,2.4003287119947974,2.72972972972973,2.787232955877749,2.9640929337936237,3.4242116209757283,223,2015-2021
0.11331967489677514,0.1274510169057795,0.15547623358062818,0.22522513374485964,0.04332629442313837,0.24018123231213862,0.09502041413668069,random_0276,0.65,0.0,6.5,2.3248932033717375,2.4003287119947974,2.72972972972973,2.793005659350718,2.9640929337936237,3.4242116209757283,223,2015-2021
0.23597999354788746,0.04722088868594615,0.023009011722588454,0.10081533215604531,0.34086267163044404,0.14753351432867148,0.10457858792841698,random_0036,0.65,0.0,6.5,2.324970857650713,2.4003287119947974,2.72972972972973,2.7906620342495687,2.9640929337936237,3.4242116209757283,223,2015-2021
0.22904481795418158,0.19392952870082575,0.03405286699823478,0.021394651172037232,0.1261031282262949,0.30258380976243116,0.09289119718599465,random_0097,0.65,0.0,6.5,2.325005959659248,2.4003287119947974,2.72972972972973,2.789072632307985,2.9640929337936237,3.4242116209757283,223,2015-2021
0.2520077289504366,0.2374975526596684,0.11719887945405089,0.10703133668451693,0.022471445337392208,0.217640690672824,0.04615236624111099,random_0370,0.65,0.0,6.5,2.325076039818349,2.4003287119947974,2.72972972972973,2.7932141734095053,2.9640929337936237,3.4242116209757283,223,2015-2021
0.1593033494660639,0.34154030358896714,0.16404780681830536,0.02210329885674009,0.11467640542923181,0.12462809528848043,0.0737007405522113,random_0114,0.65,0.0,6.5,2.325092357168668,2.4003287119947974,2.72972972972973,2.795499678705498,2.9640929337936237,3.4242116209757283,223,2015-2021
0.10868948201110101,0.15102499143946344,0.23127004685260594,0.23495784961603622,0.03654338612143131,0.1345110591525563,0.10300318480680587,random_0463,0.65,0.0,6.5,2.325093036316154,2.4003287119947974,2.72972972972973,2.792925994872306,2.9640929337936237,3.4242116209757283,223,2015-2021
