warps_mae_full_bs,pyth_mae_full_bs,pw_mae_full_bs,diff_wp_full_bs,diff_wpw_full_bs,warps_mae_val_bs,pyth_mae_val_bs,diff_wp_val_bs
2.301473954269567,2.4489480284023846,2.7285714285714286,-0.14747407413281755,-0.4270974743018616,2.534867823072652,2.905116370187451,-0.37024854711479893
2.393826103605386,2.569774869851177,2.9842857142857144,-0.17594876624579125,-0.5904596106803286,2.642666346629436,2.7568558780060477,-0.1141895313766117
2.473740514412026,2.6784375815803805,3.0385714285714287,-0.20469706716835434,-0.5648309141594026,2.3941734008832443,2.598259872215518,-0.20408647133227387
2.368231937865469,2.5561967044674523,2.78,-0.18796476660198325,-0.41176806213453077,2.3687539162923095,2.721790340213367,-0.3530364239210577
2.3194713677350958,2.42558405096067,2.7342857142857144,-0.10611268322557432,-0.41481434655061866,2.5850633764868842,2.8054521894489715,-0.22038881296208723
2.497932851236863,2.599912197102403,2.8314285714285714,-0.10197934586554025,-0.3334957201917086,2.46551373375375,2.652343560674577,-0.18682982692082728
2.4407673632999827,2.5853443192159253,2.8,-0.14457695591594266,-0.35923263670001715,2.4798679835771926,2.7798503135098764,-0.2999823299326838
2.4333093452410837,2.6158967768331958,2.8657142857142857,-0.1825874315921121,-0.432404940473202,2.5166632288503354,2.8051327488371163,-0.28846951998678083
2.3457588229351365,2.4952160687288916,2.762857142857143,-0.14945724579375508,-0.4170983199220064,2.3096829644834034,2.4678996038434917,-0.15821663936008834
2.462460515010476,2.6787931675968637,3.0014285714285713,-0.21633265258638756,-0.5389680564180952,2.5154560512804363,2.7724345959277423,-0.2569785446473061
2.314314723622365,2.5081801392259138,2.8514285714285714,-0.19386541560354864,-0.5371138478062063,2.488910504919601,2.8561521205119353,-0.36724161559233437
2.38689138168193,2.63560620905965,2.787142857142857,-0.24871482737772022,-0.400251475460927,2.502161857521609,2.8343145772753173,-0.3321527197537084
2.4839253685233222,2.6855174408070335,3.0228571428571427,-0.20159207228371123,-0.5389317743338204,2.6722052723498226,2.8755690482878817,-0.2033637759380591
2.2298800417945137,2.3531268755355086,2.5157142857142856,-0.12324683374099488,-0.28583424391977186,2.1540301189886475,2.4257198025956237,-0.2716896836069762
2.441258754093055,2.561105916696251,2.8114285714285714,-0.11984716260319583,-0.37016981733551635,2.4737366859930296,2.8673249158659964,-0.3935882298729667
2.4418982246221232,2.616101950621319,2.96,-0.17420372599919576,-0.5181017753778767,2.328345926153777,2.5972494357019973,-0.2689035095482204
2.551482875665369,2.7959261152269708,3.107142857142857,-0.24444323956160163,-0.5556599814774881,2.3993326103559856,2.683162014013589,-0.28382940365760323
2.31481832491681,2.49989344265397,2.7271428571428573,-0.1850751177371599,-0.41232453222604715,2.6041900027487093,2.887309657575601,-0.28311965482689194
2.210738769773681,2.40654892062331,2.5985714285714288,-0.19581015084962905,-0.38783265879774786,2.7033675102239703,3.028222865989213,-0.32485535576524294
2.4557394169867672,2.6314512093412175,2.7528571428571427,-0.17571179235445022,-0.29711772587037544,2.399480442597213,2.711849282919298,-0.312368840322085
2.3474371580604,2.543595750418775,2.7842857142857143,-0.19615859235837485,-0.43684855622531416,2.3151375410016493,2.613783951289683,-0.29864641028803396
2.2847118144081406,2.4527670104900237,2.7814285714285716,-0.16805519608188302,-0.49671675702043094,2.6433942090160345,2.9309990955141227,-0.28760488649808824
2.4124892388940156,2.518174032952522,2.6614285714285715,-0.10568479405850661,-0.2489393325345559,2.535938018541661,2.695986239067663,-0.1600482205260021
2.291520120359433,2.572012530233299,2.8414285714285716,-0.28049240987386614,-0.5499084510691388,2.219315211354536,2.481609685802006,-0.26229447444747
2.466998178050554,2.712282929708921,2.9057142857142857,-0.24528475165836694,-0.4387161076637316,2.634684242677136,2.821831107733211,-0.18714686505607503
2.458526222783095,2.68656416541191,3.0485714285714285,-0.22803794262881505,-0.5900452057883334,2.68047915538731,2.9032834073122427,-0.22280425192493247
2.2665077246359804,2.466347134823076,2.8142857142857145,-0.19983941018709572,-0.5477779896497341,2.31965163203546,2.7028547712408697,-0.3832031392054098
2.300712687593159,2.4710448667730502,2.8442857142857143,-0.17033217917989107,-0.5435730266925551,2.5215691087289587,2.751328553463284,-0.2297594447343254
2.384429571891439,2.5922635305452872,2.842857142857143,-0.20783395865384824,-0.45842757096570397,2.728879379478369,2.9794076221451014,-0.25052824266673257
2.286703912445952,2.402029775442003,2.605714285714286,-0.11532586299605097,-0.31901037326833404,2.4014419846740562,2.5435675542903713,-0.14212556961631506
