season,week,team,opponent,matchup_key,game_key,home_away,day,win_probability,fair_moneyline,warps_wins,opponent_warps_wins,division_game,opponent_sos_rank,team_has_bye_before,opponent_has_bye_before,future_safe_spots,future_elite_spots,best_future_win_probability,future_value_cost,volatility_penalty,safety_score,survivor_score,risk_band,tier,reasons
2026,11,MIN,SF,MIN@SF,11:MIN@SF,away,Sun,0.4179,+139,9.03,9.64,False,19,False,False,2,0,0.6429,6.45,3.5,41.79,31.84,avoid,avoid,WARPS win probability 41.8%; Road favorite requires extra caution
2026,11,NO,CHI,NO@CHI,11:NO@CHI,away,Sun,0.4062,+146,7.51,8.44,False,1,False,True,0,0,0.5901,3.31,5.5,40.62,31.81,avoid,avoid,WARPS win probability 40.6%; Road favorite requires extra caution; Low future opportunity cost; Opponent off bye
2026,11,TB,DET,TB@DET,11:TB@DET,away,Sun,0.372,+169,8.56,10.45,False,28,True,False,0,0,0.6156,4.38,2.5,37.2,30.32,avoid,avoid,WARPS win probability 37.2%; Road favorite requires extra caution; Low future opportunity cost; Team off bye
2026,11,PIT,PHI,PIT@PHI,11:PIT@PHI,away,Sun,0.4059,+146,8.88,9.82,False,24,False,True,1,0,0.6269,5.18,5.5,40.59,29.91,avoid,avoid,WARPS win probability 40.6%; Road favorite requires extra caution; Opponent off bye
2026,11,NYJ,LAC,NYJ@LAC,11:NYJ@LAC,away,Sun,0.3169,+216,4.93,8.45,False,9,False,False,0,0,0.4073,1.63,3.5,31.69,26.56,avoid,avoid,WARPS win probability 31.7%; Road favorite requires extra caution; Low future opportunity cost
2026,11,IND,HOU,IND@HOU,11:IND@HOU,away,Thu,0.3951,+153,9.56,10.8,True,26,False,False,2,0,0.6329,6.68,6.5,39.51,26.33,avoid,avoid,WARPS win probability 39.5%; Road favorite requires extra caution; Division game raises upset volatility
2026,11,ARI,KC,ARI@KC,11:ARI@KC,away,Sun,0.3462,+189,6.68,9.32,False,5,False,False,1,0,0.623,6.18,3.5,34.62,24.94,avoid,avoid,WARPS win probability 34.6%; Road favorite requires extra caution
2026,11,MIA,BUF,MIA@BUF,11:MIA@BUF,away,Sun,0.3189,+214,6.76,10.22,True,8,False,False,1,0,0.6259,6.73,6.5,31.89,18.66,avoid,avoid,WARPS win probability 31.9%; Road favorite requires extra caution; Division game raises upset volatility
2026,11,LV,DEN,LV@DEN,11:LV@DEN,away,Sun,0.2928,+242,5.24,9.52,True,13,False,True,0,0,0.5326,4.32,8.5,29.28,16.46,avoid,avoid,WARPS win probability 29.3%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost; Opponent off bye
2026,12,JAX,TEN,TEN@JAX,12:TEN@JAX,home,Sun,0.714,-250,10.47,5.97,True,25,False,False,1,0,0.6908,1.2,3.0,71.4,67.2,strong,primary,WARPS win probability 71.4%; Home-field survivor spot; Division game raises upset volatility
2026,12,CLE,LV,LV@CLE,12:LV@CLE,home,Sun,0.6149,-160,6.76,5.24,False,6,True,False,0,0,0.5232,0.0,-1.0,61.49,62.49,usable,secondary,WARPS win probability 61.5%; Home-field survivor spot; Low future opportunity cost; Team off bye
2026,12,IND,NYG,NYG@IND,12:NYG@IND,home,Sun,0.6329,-172,9.56,7.53,False,17,False,False,1,0,0.6255,1.2,0.0,63.29,62.09,usable,secondary,WARPS win probability 63.3%; Home-field survivor spot
2026,12,MIA,NYJ,NYJ@MIA,12:NYJ@MIA,home,Sun,0.6259,-167,6.76,4.93,True,12,False,False,0,0,0.497,0.0,3.0,62.59,59.59,usable,deep_pool,WARPS win probability 62.6%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost
2026,12,LAR,GB,GB@LAR,12:GB@LAR,home,Wed,0.6377,-176,11.04,8.87,False,4,True,True,2,0,0.6969,3.47,1.0,63.77,59.3,usable,deep_pool,WARPS win probability 63.8%; Home-field survivor spot; Opponent off bye; Team off bye
2026,12,TB,CAR,CAR@TB,12:CAR@TB,home,Mon,0.6156,-160,8.56,7.02,True,10,False,False,0,0,0.5981,0.0,3.0,61.56,58.56,usable,deep_pool,WARPS win probability 61.6%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost
2026,12,CIN,NO,NO@CIN,12:NO@CIN,home,Sun,0.5682,-132,7.74,7.51,False,31,False,False,0,0,0.5956,0.49,0.0,56.82,56.33,thin,deep_pool,WARPS win probability 56.8%; Home-field survivor spot; Low future opportunity cost
2026,12,HOU,BAL,BAL@HOU,12:BAL@HOU,home,Sun,0.606,-154,10.8,9.53,False,23,False,False,1,1,0.724,5.82,0.0,60.6,54.78,usable,deep_pool,WARPS win probability 60.6%; Home-field survivor spot; Save risk: 1 future elite spot(s)
2026,12,MIN,ATL,ATL@MIN,12:ATL@MIN,home,Sun,0.5977,-149,9.03,7.99,False,27,False,True,2,0,0.6429,3.21,2.0,59.77,54.56,thin,deep_pool,WARPS win probability 59.8%; Home-field survivor spot; Opponent off bye
2026,12,DET,CHI,CHI@DET,12:CHI@DET,home,Thu,0.6322,-172,10.45,8.44,True,1,False,False,2,1,0.7134,6.36,3.0,63.22,53.86,usable,deep_pool,WARPS win probability 63.2%; Home-field survivor spot; Division game raises upset volatility; Save risk: 1 future elite spot(s)
2026,12,ARI,WAS,WAS@ARI,12:WAS@ARI,home,Sun,0.5586,-127,6.68,6.71,False,16,False,False,1,0,0.623,2.36,0.0,55.86,53.5,thin,avoid,WARPS win probability 55.9%; Home-field survivor spot
2026,12,BUF,KC,KC@BUF,12:KC@BUF,home,Thu,0.5927,-145,10.22,9.32,False,5,False,False,2,1,0.7376,7.51,0.0,59.27,51.76,thin,deep_pool,WARPS win probability 59.3%; Home-field survivor spot; Save risk: 1 future elite spot(s)
2026,12,PIT,DEN,DEN@PIT,12:DEN@PIT,home,Fri,0.5359,-115,8.88,9.52,False,13,False,False,1,0,0.6269,2.84,0.0,53.59,50.75,avoid,avoid,WARPS win probability 53.6%; Home-field survivor spot
2026,12,PHI,DAL,PHI@DAL,12:PHI@DAL,away,Thu,0.5423,-118,9.82,7.09,True,20,False,False,0,0,0.5693,0.49,6.5,54.23,47.24,avoid,avoid,WARPS win probability 54.2%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,12,LAC,NE,NE@LAC,12:NE@LAC,home,Sun,0.5004,-100,8.45,10.04,False,7,False,True,0,0,0.5601,1.07,2.0,50.04,46.97,avoid,avoid,WARPS win probability 50.0%; Home-field survivor spot; Low future opportunity cost; Opponent off bye
2026,12,SF,SEA,SEA@SF,12:SEA@SF,home,Sun,0.4925,+103,9.64,11.44,True,15,False,True,0,0,0.553,1.09,5.0,49.25,43.16,avoid,avoid,WARPS win probability 49.2%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost; Opponent off bye
2026,12,NE,LAC,NE@LAC,12:NE@LAC,away,Sun,0.4996,+100,10.04,8.45,False,9,True,False,2,0,0.6752,5.56,2.5,49.96,41.9,avoid,avoid,WARPS win probability 50.0%; Road favorite requires extra caution; Team off bye
2026,12,DAL,PHI,PHI@DAL,12:PHI@DAL,home,Thu,0.4577,+118,7.09,9.82,True,24,False,False,0,0,0.5434,1.54,3.0,45.77,41.23,avoid,avoid,WARPS win probability 45.8%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost
2026,12,WAS,ARI,WAS@ARI,12:WAS@ARI,away,Sun,0.4414,+127,6.71,6.68,False,3,False,False,0,0,0.5456,1.88,3.5,44.14,38.76,avoid,avoid,WARPS win probability 44.1%; Road favorite requires extra caution; Low future opportunity cost
2026,12,DEN,PIT,DEN@PIT,12:DEN@PIT,away,Fri,0.4641,+115,9.52,8.88,False,18,False,False,1,0,0.6579,4.69,3.5,46.41,38.22,avoid,avoid,WARPS win probability 46.4%; Road favorite requires extra caution
2026,12,NO,CIN,NO@CIN,12:NO@CIN,away,Sun,0.4318,+132,7.51,7.74,False,30,False,False,0,0,0.5901,2.85,3.5,43.18,36.83,avoid,avoid,WARPS win probability 43.2%; Road favorite requires extra caution; Low future opportunity cost
2026,12,SEA,SF,SEA@SF,12:SEA@SF,away,Sun,0.5075,-103,11.44,9.64,True,19,True,False,2,1,0.7094,8.53,5.5,50.75,36.72,avoid,avoid,WARPS win probability 50.7%; Road favorite requires extra caution; Division game raises upset volatility; Save risk: 1 future elite spot(s); Team off bye
2026,12,ATL,MIN,ATL@MIN,12:ATL@MIN,away,Sun,0.4023,+149,7.99,9.03,False,11,True,False,0,0,0.5774,3.15,2.5,40.23,34.58,avoid,avoid,WARPS win probability 40.2%; Road favorite requires extra caution; Low future opportunity cost; Team off bye
2026,12,LV,CLE,LV@CLE,12:LV@CLE,away,Sun,0.3851,+160,5.24,6.76,False,32,False,True,0,0,0.5326,2.65,5.5,38.51,30.35,avoid,avoid,WARPS win probability 38.5%; Road favorite requires extra caution; Low future opportunity cost; Opponent off bye
2026,12,NYJ,MIA,NYJ@MIA,12:NYJ@MIA,away,Sun,0.3741,+167,4.93,6.76,True,2,False,False,0,0,0.4073,0.6,6.5,37.41,30.31,avoid,avoid,WARPS win probability 37.4%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,12,BAL,HOU,BAL@HOU,12:BAL@HOU,away,Sun,0.394,+154,9.53,10.8,False,26,False,False,1,0,0.6582,5.96,3.5,39.4,29.94,avoid,avoid,WARPS win probability 39.4%; Road favorite requires extra caution
2026,12,NYG,IND,NYG@IND,12:NYG@IND,away,Sun,0.3671,+172,7.53,9.56,False,29,False,False,0,0,0.588,3.98,3.5,36.71,29.23,avoid,avoid,WARPS win probability 36.7%; Road favorite requires extra caution; Low future opportunity cost
2026,12,CAR,TB,CAR@TB,12:CAR@TB,away,Mon,0.3844,+160,7.02,8.56,True,22,False,False,0,0,0.5415,2.83,6.5,38.44,29.11,avoid,avoid,WARPS win probability 38.4%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,12,KC,BUF,KC@BUF,12:KC@BUF,away,Thu,0.4073,+145,9.32,10.22,False,8,False,False,1,1,0.701,8.99,3.5,40.73,28.24,avoid,avoid,WARPS win probability 40.7%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,12,CHI,DET,CHI@DET,12:CHI@DET,away,Thu,0.3678,+172,8.44,10.45,True,28,False,False,0,0,0.5438,3.17,6.5,36.78,27.11,avoid,avoid,WARPS win probability 36.8%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,12,GB,LAR,GB@LAR,12:GB@LAR,away,Wed,0.3623,+176,8.87,11.04,False,14,True,True,1,0,0.6356,6.12,4.5,36.23,25.61,avoid,avoid,WARPS win probability 36.2%; Road favorite requires extra caution; Opponent off bye; Team off bye
2026,12,TEN,JAX,TEN@JAX,12:TEN@JAX,away,Sun,0.286,+250,5.97,10.47,True,21,False,False,0,0,0.5322,4.43,6.5,28.6,17.67,avoid,avoid,WARPS win probability 28.6%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,13,SEA,DAL,DAL@SEA,13:DAL@SEA,home,Mon,0.7094,-244,11.44,7.09,False,20,False,False,1,0,0.6956,1.2,0.0,70.94,69.74,strong,primary,WARPS win probability 70.9%; Home-field survivor spot
2026,13,DEN,MIA,MIA@DEN,13:MIA@DEN,home,Sun,0.6579,-192,9.52,6.76,False,2,False,False,0,0,0.6103,0.0,0.0,65.79,65.79,usable,secondary,WARPS win probability 65.8%; Home-field survivor spot; Low future opportunity cost
2026,13,MIN,CAR,CAR@MIN,13:CAR@MIN,home,Sun,0.6322,-172,9.03,7.02,False,10,False,False,1,0,0.6429,1.39,0.0,63.22,61.83,usable,secondary,WARPS win probability 63.2%; Home-field survivor spot
2026,13,LAR,KC,KC@LAR,13:KC@LAR,home,Thu,0.622,-165,11.04,9.32,False,5,False,False,1,0,0.6969,2.55,0.0,62.2,59.65,usable,deep_pool,WARPS win probability 62.2%; Home-field survivor spot
2026,13,TB,LAC,LAC@TB,13:LAC@TB,home,Sun,0.5638,-129,8.56,8.45,False,9,False,False,0,0,0.5981,0.62,0.0,56.38,55.76,thin,deep_pool,WARPS win probability 56.4%; Home-field survivor spot; Low future opportunity cost
2026,13,TEN,WAS,WAS@TEN,13:WAS@TEN,home,Sun,0.5322,-114,5.97,6.71,False,16,False,False,0,0,0.4674,0.0,0.0,53.22,53.22,avoid,avoid,WARPS win probability 53.2%; Home-field survivor spot; Low future opportunity cost
2026,13,PHI,ARI,PHI@ARI,13:PHI@ARI,away,Sun,0.5575,-126,9.82,6.68,False,3,False,False,0,0,0.5693,0.21,3.5,55.75,52.04,avoid,avoid,WARPS win probability 55.8%; Road favorite requires extra caution; Low future opportunity cost
2026,13,NO,GB,GB@NO,13:GB@NO,home,Sun,0.509,-104,7.51,8.87,False,4,False,False,0,0,0.5901,1.46,0.0,50.9,49.44,avoid,avoid,WARPS win probability 50.9%; Home-field survivor spot; Low future opportunity cost
2026,13,CLE,CIN,CIN@CLE,13:CIN@CLE,home,Sun,0.5232,-110,6.76,7.74,True,30,False,False,0,0,0.5139,0.0,3.0,52.32,49.32,avoid,avoid,WARPS win probability 52.3%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost
2026,13,SF,NYG,SF@NYG,13:SF@NYG,away,Sun,0.5191,-108,9.64,7.53,False,17,False,False,0,0,0.553,0.61,3.5,51.91,47.8,avoid,avoid,WARPS win probability 51.9%; Road favorite requires extra caution; Low future opportunity cost
2026,13,NE,BUF,BUF@NE,13:BUF@NE,home,Sun,0.553,-124,10.04,10.22,True,8,False,False,2,0,0.6752,4.6,3.0,55.3,47.7,thin,avoid,WARPS win probability 55.3%; Home-field survivor spot; Division game raises upset volatility
2026,13,CHI,JAX,JAX@CHI,13:JAX@CHI,home,Sun,0.4839,+107,8.44,10.47,False,21,False,False,0,0,0.5438,1.08,0.0,48.39,47.31,avoid,avoid,WARPS win probability 48.4%; Home-field survivor spot; Low future opportunity cost
2026,13,NYG,SF,SF@NYG,13:SF@NYG,home,Sun,0.4809,+108,7.53,9.64,False,19,False,False,0,0,0.588,1.93,0.0,48.09,46.16,avoid,avoid,WARPS win probability 48.1%; Home-field survivor spot; Low future opportunity cost
2026,13,PIT,HOU,HOU@PIT,13:HOU@PIT,home,Sun,0.488,+105,8.88,10.8,False,26,False,False,1,0,0.6269,3.7,0.0,48.8,45.1,avoid,avoid,WARPS win probability 48.8%; Home-field survivor spot
2026,13,ATL,DET,DET@ATL,13:DET@ATL,home,Sun,0.4678,+114,7.99,10.45,False,28,False,False,0,0,0.5774,1.97,0.0,46.78,44.81,avoid,avoid,WARPS win probability 46.8%; Home-field survivor spot; Low future opportunity cost
2026,13,JAX,CHI,JAX@CHI,13:JAX@CHI,away,Sun,0.5161,-107,10.47,8.44,False,1,False,False,1,0,0.6908,4.34,3.5,51.61,43.77,avoid,avoid,WARPS win probability 51.6%; Road favorite requires extra caution
2026,13,WAS,TEN,WAS@TEN,13:WAS@TEN,away,Sun,0.4678,+114,6.71,5.97,False,25,False,False,0,0,0.5456,1.4,3.5,46.78,41.88,avoid,avoid,WARPS win probability 46.8%; Road favorite requires extra caution; Low future opportunity cost
2026,13,GB,NO,GB@NO,13:GB@NO,away,Sun,0.491,+104,8.87,7.51,False,31,False,False,1,0,0.6356,3.8,3.5,49.1,41.8,avoid,avoid,WARPS win probability 49.1%; Road favorite requires extra caution
2026,13,DET,ATL,DET@ATL,13:DET@ATL,away,Sun,0.5322,-114,10.45,7.99,False,27,False,False,2,1,0.7134,8.16,3.5,53.22,41.56,avoid,avoid,WARPS win probability 53.2%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,13,HOU,PIT,HOU@PIT,13:HOU@PIT,away,Sun,0.512,-105,10.8,8.88,False,18,False,False,1,1,0.724,7.52,3.5,51.2,40.18,avoid,avoid,WARPS win probability 51.2%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,13,ARI,PHI,PHI@ARI,13:PHI@ARI,home,Sun,0.4425,+126,6.68,9.82,False,24,False,False,1,0,0.623,4.45,0.0,44.25,39.8,avoid,avoid,WARPS win probability 44.2%; Home-field survivor spot
2026,13,CIN,CLE,CIN@CLE,13:CIN@CLE,away,Sun,0.4768,+110,7.74,6.76,True,32,False,False,0,0,0.5956,2.14,6.5,47.68,39.04,avoid,avoid,WARPS win probability 47.7%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,13,LAC,TB,LAC@TB,13:LAC@TB,away,Sun,0.4362,+129,8.45,8.56,False,22,False,False,0,0,0.5601,2.23,3.5,43.62,37.89,avoid,avoid,WARPS win probability 43.6%; Road favorite requires extra caution; Low future opportunity cost
2026,13,CAR,MIN,CAR@MIN,13:CAR@MIN,away,Sun,0.3678,+172,7.02,9.03,False,11,False,False,0,0,0.5415,3.13,3.5,36.78,30.15,avoid,avoid,WARPS win probability 36.8%; Road favorite requires extra caution; Low future opportunity cost
2026,13,BUF,NE,BUF@NE,13:BUF@NE,away,Sun,0.447,+124,10.22,10.04,True,7,False,False,2,1,0.7376,10.13,6.5,44.7,28.07,avoid,avoid,WARPS win probability 44.7%; Road favorite requires extra caution; Division game raises upset volatility; Save risk: 1 future elite spot(s)
2026,13,MIA,DEN,MIA@DEN,13:MIA@DEN,away,Sun,0.3421,+192,6.76,9.52,False,13,False,False,0,0,0.497,2.79,3.5,34.21,27.92,avoid,avoid,WARPS win probability 34.2%; Road favorite requires extra caution; Low future opportunity cost
2026,13,KC,LAR,KC@LAR,13:KC@LAR,away,Thu,0.378,+165,9.32,11.04,False,14,False,False,1,1,0.701,9.51,3.5,37.8,24.79,avoid,avoid,WARPS win probability 37.8%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,13,DAL,SEA,DAL@SEA,13:DAL@SEA,away,Mon,0.2906,+244,7.09,11.44,False,15,False,False,0,0,0.5434,4.55,3.5,29.06,21.01,avoid,avoid,WARPS win probability 29.1%; Road favorite requires extra caution; Low future opportunity cost
2026,14,DET,TEN,TEN@DET,14:TEN@DET,home,Sun,0.7134,-249,10.45,5.97,False,25,False,False,1,0,0.6633,1.2,0.0,71.34,70.14,strong,primary,WARPS win probability 71.3%; Home-field survivor spot
2026,14,SEA,NYG,NYG@SEA,14:NYG@SEA,home,Sun,0.6956,-229,11.44,7.53,False,17,False,False,0,0,0.6042,0.0,0.0,69.56,69.56,strong,primary,WARPS win probability 69.6%; Home-field survivor spot; Low future opportunity cost
2026,14,JAX,PIT,PIT@JAX,14:PIT@JAX,home,Mon,0.6174,-161,10.47,8.88,False,18,False,False,1,0,0.6908,2.52,0.0,61.74,59.22,usable,deep_pool,WARPS win probability 61.7%; Home-field survivor spot
2026,14,BAL,TB,TB@BAL,14:TB@BAL,home,Sun,0.5952,-147,9.53,8.56,False,22,True,False,1,0,0.6582,2.33,-1.0,59.52,58.19,thin,deep_pool,WARPS win probability 59.5%; Home-field survivor spot; Team off bye
2026,14,NE,MIN,MIN@NE,14:MIN@NE,home,Thu,0.5966,-148,10.04,9.03,False,11,False,False,2,0,0.6752,3.81,0.0,59.66,55.85,thin,deep_pool,WARPS win probability 59.7%; Home-field survivor spot
2026,14,DEN,NYJ,DEN@NYJ,14:DEN@NYJ,away,Sun,0.6103,-157,9.52,4.93,False,12,False,True,0,0,0.5992,0.0,5.5,61.03,55.53,usable,deep_pool,WARPS win probability 61.0%; Road favorite requires extra caution; Low future opportunity cost; Opponent off bye
2026,14,PHI,IND,IND@PHI,14:IND@PHI,home,Sun,0.5693,-132,9.82,9.56,False,29,False,True,0,0,0.5259,0.0,2.0,56.93,54.93,thin,deep_pool,WARPS win probability 56.9%; Home-field survivor spot; Low future opportunity cost; Opponent off bye
2026,14,CLE,ATL,ATL@CLE,14:ATL@CLE,home,Sun,0.5139,-106,6.76,7.99,False,27,False,False,0,0,0.4551,0.0,0.0,51.39,51.39,avoid,avoid,WARPS win probability 51.4%; Home-field survivor spot; Low future opportunity cost
2026,14,CAR,NO,NO@CAR,14:NO@CAR,home,Sun,0.5415,-118,7.02,7.51,True,31,False,False,0,0,0.533,0.0,3.0,54.15,51.15,avoid,avoid,WARPS win probability 54.1%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost
2026,14,MIA,CHI,CHI@MIA,14:CHI@MIA,home,Sun,0.497,+101,6.76,8.44,False,1,False,False,0,0,0.4966,0.0,0.0,49.7,49.7,avoid,avoid,WARPS win probability 49.7%; Home-field survivor spot; Low future opportunity cost
2026,14,HOU,WAS,HOU@WAS,14:HOU@WAS,away,Sun,0.5923,-145,10.8,6.71,False,16,False,False,1,1,0.724,6.07,3.5,59.23,49.66,avoid,deep_pool,WARPS win probability 59.2%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,14,CIN,KC,KC@CIN,14:KC@CIN,home,Sun,0.5007,-100,7.74,9.32,False,5,False,False,0,0,0.5956,1.71,0.0,50.07,48.36,avoid,avoid,WARPS win probability 50.1%; Home-field survivor spot; Low future opportunity cost
2026,14,LAC,LV,LAC@LV,14:LAC@LV,away,Sun,0.5601,-127,8.45,5.24,True,6,False,True,0,0,0.5273,0.0,8.5,56.01,47.51,avoid,deep_pool,WARPS win probability 56.0%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost; Opponent off bye
2026,14,GB,BUF,BUF@GB,14:BUF@GB,home,Sun,0.5094,-104,8.87,10.22,False,8,False,False,1,0,0.6356,3.47,0.0,50.94,47.47,avoid,avoid,WARPS win probability 50.9%; Home-field survivor spot
2026,14,SF,LAR,LAR@SF,14:LAR@SF,home,Sun,0.5075,-103,9.64,11.04,True,14,False,False,0,0,0.553,0.82,3.0,50.75,46.93,avoid,avoid,WARPS win probability 50.7%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost
2026,14,CHI,MIA,CHI@MIA,14:CHI@MIA,away,Sun,0.503,-101,8.44,6.76,False,2,False,False,0,0,0.5438,0.73,3.5,50.3,46.07,avoid,avoid,WARPS win probability 50.3%; Road favorite requires extra caution; Low future opportunity cost
2026,14,ATL,CLE,ATL@CLE,14:ATL@CLE,away,Sun,0.4861,+106,7.99,6.76,False,32,False,False,0,0,0.5774,1.64,3.5,48.61,43.47,avoid,avoid,WARPS win probability 48.6%; Road favorite requires extra caution; Low future opportunity cost
2026,14,LV,LAC,LAC@LV,14:LAC@LV,home,Sun,0.4399,+127,5.24,8.45,True,9,True,False,0,0,0.5326,1.67,2.0,43.99,40.32,avoid,avoid,WARPS win probability 44.0%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost; Team off bye
2026,14,NYJ,DEN,DEN@NYJ,14:DEN@NYJ,home,Sun,0.3897,+157,4.93,9.52,False,13,True,False,0,0,0.4073,0.32,-1.0,38.97,39.65,avoid,avoid,WARPS win probability 39.0%; Home-field survivor spot; Low future opportunity cost; Team off bye
2026,14,KC,CIN,KC@CIN,14:KC@CIN,away,Sun,0.4993,+100,9.32,7.74,False,30,False,False,1,1,0.701,7.33,3.5,49.93,39.1,avoid,avoid,WARPS win probability 49.9%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,14,WAS,HOU,HOU@WAS,14:HOU@WAS,home,Sun,0.4077,+145,6.71,10.8,False,26,False,False,0,0,0.5456,2.48,0.0,40.77,38.29,avoid,avoid,WARPS win probability 40.8%; Home-field survivor spot; Low future opportunity cost
2026,14,LAR,SF,LAR@SF,14:LAR@SF,away,Sun,0.4925,+103,11.04,9.64,True,19,False,False,1,0,0.6969,4.88,6.5,49.25,37.87,avoid,avoid,WARPS win probability 49.2%; Road favorite requires extra caution; Division game raises upset volatility
2026,14,NO,CAR,NO@CAR,14:NO@CAR,away,Sun,0.4585,+118,7.51,7.02,True,10,False,False,0,0,0.5901,2.37,6.5,45.85,36.98,avoid,avoid,WARPS win probability 45.9%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,14,BUF,GB,BUF@GB,14:BUF@GB,away,Sun,0.4906,+104,10.22,8.87,False,4,False,False,2,1,0.7376,9.35,3.5,49.06,36.21,avoid,avoid,WARPS win probability 49.1%; Road favorite requires extra caution; Save risk: 1 future elite spot(s)
2026,14,IND,PHI,IND@PHI,14:IND@PHI,away,Sun,0.4307,+132,9.56,9.82,False,24,True,False,1,0,0.6255,4.71,2.5,43.07,35.86,avoid,avoid,WARPS win probability 43.1%; Road favorite requires extra caution; Team off bye
2026,14,TB,BAL,TB@BAL,14:TB@BAL,away,Sun,0.4048,+147,8.56,9.53,False,23,False,True,0,0,0.5981,3.48,5.5,40.48,31.5,avoid,avoid,WARPS win probability 40.5%; Road favorite requires extra caution; Low future opportunity cost; Opponent off bye
2026,14,MIN,NE,MIN@NE,14:MIN@NE,away,Thu,0.4034,+148,9.03,10.04,False,7,False,False,1,0,0.6429,5.51,3.5,40.34,31.33,avoid,avoid,WARPS win probability 40.3%; Road favorite requires extra caution
2026,14,PIT,JAX,PIT@JAX,14:PIT@JAX,away,Mon,0.3826,+161,8.88,10.47,False,21,False,False,1,0,0.6269,5.6,3.5,38.26,29.16,avoid,avoid,WARPS win probability 38.3%; Road favorite requires extra caution
2026,14,TEN,DET,TEN@DET,14:TEN@DET,away,Sun,0.2866,+249,5.97,10.45,False,28,False,False,0,0,0.4674,3.25,3.5,28.66,21.91,avoid,avoid,WARPS win probability 28.7%; Road favorite requires extra caution; Low future opportunity cost
2026,14,NYG,SEA,NYG@SEA,14:NYG@SEA,away,Sun,0.3044,+229,7.53,11.44,False,15,False,False,0,0,0.588,5.1,3.5,30.44,21.84,avoid,avoid,WARPS win probability 30.4%; Road favorite requires extra caution; Low future opportunity cost
2026,15,LAR,DAL,DAL@LAR,15:DAL@LAR,home,Sun,0.6969,-230,11.04,7.09,False,20,False,True,0,0,0.5449,0.0,2.0,69.69,67.69,strong,primary,WARPS win probability 69.7%; Home-field survivor spot; Low future opportunity cost; Opponent off bye
2026,15,GB,MIA,MIA@GB,15:MIA@GB,home,Sun,0.6356,-174,8.87,6.76,False,2,False,False,0,0,0.5007,0.0,0.0,63.56,63.56,usable,secondary,WARPS win probability 63.6%; Home-field survivor spot; Low future opportunity cost
2026,15,ARI,NYJ,NYJ@ARI,15:NYJ@ARI,home,Sun,0.623,-165,6.68,4.93,False,12,True,False,0,0,0.6121,0.0,-1.0,62.3,63.3,usable,secondary,WARPS win probability 62.3%; Home-field survivor spot; Low future opportunity cost; Team off bye
2026,15,NYG,CLE,CLE@NYG,15:CLE@NYG,home,Sun,0.588,-143,7.53,6.76,False,32,False,False,0,0,0.4741,0.0,0.0,58.8,58.8,thin,deep_pool,WARPS win probability 58.8%; Home-field survivor spot; Low future opportunity cost
2026,15,TB,NO,NO@TB,15:NO@TB,home,Sun,0.5981,-149,8.56,7.51,True,31,False,False,0,0,0.4794,0.0,3.0,59.81,56.81,thin,deep_pool,WARPS win probability 59.8%; Home-field survivor spot; Division game raises upset volatility; Low future opportunity cost
2026,15,BUF,CHI,CHI@BUF,15:CHI@BUF,home,Sat,0.6241,-166,10.22,8.44,False,1,False,False,1,1,0.7376,5.74,0.0,62.41,56.67,usable,deep_pool,WARPS win probability 62.4%; Home-field survivor spot; Save risk: 1 future elite spot(s)
2026,15,DEN,LV,DEN@LV,15:DEN@LV,away,Sun,0.5992,-149,9.52,5.24,True,6,False,False,0,0,0.5988,0.0,6.5,59.92,53.42,avoid,deep_pool,WARPS win probability 59.9%; Road favorite requires extra caution; Division game raises upset volatility; Low future opportunity cost
2026,15,CAR,CIN,CIN@CAR,15:CIN@CAR,home,Sun,0.533,-114,7.02,7.74,False,30,False,False,0,0,0.5236,0.0,0.0,53.3,53.3,avoid,avoid,WARPS win probability 53.3%; Home-field survivor spot; Low future opportunity cost
