game_id,season,game_type,week,gameday,away_team,home_team,away_score,home_score,spread_line,total_line,actual_total,div_game,referee,favorite_side,favorite_ats,favorite_cover_margin,ou_result
2023_04_CIN_TEN,2023,REG,4,2023-10-01,CIN,TEN,3.0,27.0,-2.5,41.5,30.0,0,Shawn Smith,AF,loss,-26.5,under
2023_04_DEN_CHI,2023,REG,4,2023-10-01,DEN,CHI,31.0,28.0,-3.0,47.0,59.0,0,Carl Cheffers,AF,push,0.0,over
2023_04_DET_GB,2023,REG,4,2023-09-28,DET,GB,34.0,20.0,-2.5,45.0,54.0,1,Alan Eck,AF,win,11.5,over
2023_04_KC_NYJ,2023,REG,4,2023-10-01,KC,NYJ,23.0,20.0,-9.5,41.5,43.0,0,Alex Kemp,AF,loss,-6.5,over
2023_04_LA_IND,2023,REG,4,2023-10-01,LA,IND,29.0,23.0,-1.0,44.5,52.0,0,Land Clark,AF,win,5.0,over
2023_04_LV_LAC,2023,REG,4,2023-10-01,LV,LAC,17.0,24.0,7.0,49.0,41.0,1,John Hussey,HF,push,0.0,under
2023_04_MIA_BUF,2023,REG,4,2023-10-01,MIA,BUF,20.0,48.0,2.5,53.0,68.0,1,Adrian Hill,HF,win,25.5,over
2023_04_MIN_CAR,2023,REG,4,2023-10-01,MIN,CAR,21.0,13.0,-4.5,46.5,34.0,0,Tra Blake,AF,win,3.5,under
2023_04_NE_DAL,2023,REG,4,2023-10-01,NE,DAL,3.0,38.0,6.5,43.0,41.0,0,Scott Novak,HF,win,28.5,under
2023_04_PIT_HOU,2023,REG,4,2023-10-01,PIT,HOU,6.0,30.0,-3.0,41.5,36.0,0,Bill Vinovich,AF,loss,-27.0,under
2023_04_SEA_NYG,2023,REG,4,2023-10-02,SEA,NYG,24.0,3.0,-2.5,46.5,27.0,0,Brad Rogers,AF,win,18.5,under
2023_04_TB_NO,2023,REG,4,2023-10-01,TB,NO,26.0,9.0,4.0,41.0,35.0,1,Shawn Hochuli,HF,loss,-21.0,under
2023_04_WAS_PHI,2023,REG,4,2023-10-01,WAS,PHI,31.0,34.0,9.5,43.0,65.0,1,Ron Torbert,HF,loss,-6.5,over
2023_05_BAL_PIT,2023,REG,5,2023-10-08,BAL,PIT,10.0,17.0,-4.5,38.5,27.0,1,Carl Cheffers,AF,loss,-11.5,under
2023_05_CAR_DET,2023,REG,5,2023-10-08,CAR,DET,24.0,42.0,9.5,43.5,66.0,0,Adrian Hill,HF,win,8.5,over
2023_05_CHI_WAS,2023,REG,5,2023-10-05,CHI,WAS,40.0,20.0,6.0,45.5,60.0,0,Scott Novak,HF,loss,-26.0,over
2023_05_CIN_ARI,2023,REG,5,2023-10-08,CIN,ARI,34.0,20.0,-3.0,45.5,54.0,0,Clay Martin,AF,win,11.0,over
2023_05_DAL_SF,2023,REG,5,2023-10-08,DAL,SF,10.0,42.0,3.5,45.0,52.0,0,Alan Eck,HF,win,28.5,over
2023_05_GB_LV,2023,REG,5,2023-10-09,GB,LV,13.0,17.0,1.0,45.0,30.0,0,Alan Eck,HF,win,3.0,under
2023_05_HOU_ATL,2023,REG,5,2023-10-08,HOU,ATL,19.0,21.0,2.5,42.0,40.0,0,Shawn Hochuli,HF,loss,-0.5,under
2023_05_JAX_BUF,2023,REG,5,2023-10-08,JAX,BUF,25.0,20.0,5.5,48.5,45.0,0,Shawn Smith,HF,loss,-10.5,under
2023_05_KC_MIN,2023,REG,5,2023-10-08,KC,MIN,27.0,20.0,-3.5,52.5,47.0,0,Land Clark,AF,win,3.5,under
2023_05_NO_NE,2023,REG,5,2023-10-08,NO,NE,34.0,0.0,2.5,38.5,34.0,0,Alex Kemp,HF,loss,-36.5,under
2023_05_NYG_MIA,2023,REG,5,2023-10-08,NYG,MIA,16.0,31.0,12.5,47.5,47.0,0,Ron Torbert,HF,win,2.5,under
2023_05_NYJ_DEN,2023,REG,5,2023-10-08,NYJ,DEN,31.0,21.0,2.5,42.5,52.0,0,John Hussey,HF,loss,-12.5,over
2023_05_PHI_LA,2023,REG,5,2023-10-08,PHI,LA,23.0,14.0,-3.5,50.5,37.0,0,Bill Vinovich,AF,win,5.5,under
2023_05_TEN_IND,2023,REG,5,2023-10-08,TEN,IND,16.0,23.0,-2.5,43.5,39.0,1,Brad Rogers,AF,loss,-9.5,under
2023_06_ARI_LA,2023,REG,6,2023-10-15,ARI,LA,9.0,26.0,7.0,48.0,35.0,1,Ron Torbert,HF,win,10.0,under
2023_06_BAL_TEN,2023,REG,6,2023-10-15,BAL,TEN,24.0,16.0,-5.5,42.5,40.0,0,Bill Vinovich,AF,win,2.5,under
2023_06_CAR_MIA,2023,REG,6,2023-10-15,CAR,MIA,21.0,42.0,14.0,47.5,63.0,0,Craig Wrolstad,HF,win,7.0,over
2023_06_DAL_LAC,2023,REG,6,2023-10-16,DAL,LAC,20.0,17.0,-1.5,49.5,37.0,0,Land Clark,AF,win,1.5,under
2023_06_DEN_KC,2023,REG,6,2023-10-12,DEN,KC,8.0,19.0,10.5,47.5,27.0,1,Shawn Hochuli,HF,win,0.5,under
2023_06_DET_TB,2023,REG,6,2023-10-15,DET,TB,20.0,6.0,-3.0,43.5,26.0,0,Clay Martin,AF,win,11.0,under
2023_06_IND_JAX,2023,REG,6,2023-10-15,IND,JAX,20.0,37.0,4.0,44.0,57.0,1,Alex Kemp,HF,win,13.0,over
2023_06_MIN_CHI,2023,REG,6,2023-10-15,MIN,CHI,19.0,13.0,-3.0,44.5,32.0,1,Brad Allen,AF,win,3.0,under
2023_06_NE_LV,2023,REG,6,2023-10-15,NE,LV,17.0,21.0,3.0,41.5,38.0,0,Brad Rogers,HF,win,1.0,under
2023_06_NO_HOU,2023,REG,6,2023-10-15,NO,HOU,13.0,20.0,-2.0,42.5,33.0,0,Alan Eck,AF,loss,-9.0,under
2023_06_NYG_BUF,2023,REG,6,2023-10-15,NYG,BUF,9.0,14.0,15.5,43.5,23.0,0,Tra Blake,HF,loss,-10.5,under
2023_06_PHI_NYJ,2023,REG,6,2023-10-15,PHI,NYJ,14.0,20.0,-6.5,43.0,34.0,0,Scott Novak,AF,loss,-12.5,under
2023_06_SEA_CIN,2023,REG,6,2023-10-15,SEA,CIN,13.0,17.0,3.0,45.5,30.0,0,Adrian Hill,HF,win,1.0,under
2023_06_SF_CLE,2023,REG,6,2023-10-15,SF,CLE,17.0,19.0,-9.5,36.0,36.0,0,John Hussey,AF,loss,-11.5,push
2023_06_WAS_ATL,2023,REG,6,2023-10-15,WAS,ATL,24.0,16.0,1.5,42.0,40.0,0,Clete Blakeman,HF,loss,-9.5,under
2023_07_ARI_SEA,2023,REG,7,2023-10-22,ARI,SEA,10.0,20.0,9.5,43.5,30.0,1,Scott Novak,HF,win,0.5,under
2023_07_ATL_TB,2023,REG,7,2023-10-22,ATL,TB,16.0,13.0,3.0,37.5,29.0,1,Ron Torbert,HF,loss,-6.0,under
2023_07_BUF_NE,2023,REG,7,2023-10-22,BUF,NE,25.0,29.0,-7.5,41.0,54.0,1,Clete Blakeman,AF,loss,-11.5,over
2023_07_CLE_IND,2023,REG,7,2023-10-22,CLE,IND,39.0,38.0,-3.5,40.0,77.0,0,Shawn Smith,AF,loss,-2.5,over
2023_07_DET_BAL,2023,REG,7,2023-10-22,DET,BAL,6.0,38.0,3.0,43.5,44.0,0,Brad Rogers,HF,win,29.0,over
2023_07_GB_DEN,2023,REG,7,2023-10-22,GB,DEN,17.0,19.0,1.5,44.0,36.0,0,Alex Kemp,HF,win,0.5,under
2023_07_JAX_NO,2023,REG,7,2023-10-19,JAX,NO,31.0,24.0,2.5,41.0,55.0,0,Land Clark,HF,loss,-9.5,over
2023_07_LAC_KC,2023,REG,7,2023-10-22,LAC,KC,17.0,31.0,5.5,48.5,48.0,1,Tra Blake,HF,win,8.5,under
2023_07_LV_CHI,2023,REG,7,2023-10-22,LV,CHI,12.0,30.0,-2.5,38.5,42.0,0,Clay Martin,AF,loss,-20.5,over
2023_07_MIA_PHI,2023,REG,7,2023-10-22,MIA,PHI,17.0,31.0,3.0,52.0,48.0,0,Brad Allen,HF,win,11.0,under
2023_07_PIT_LA,2023,REG,7,2023-10-22,PIT,LA,24.0,17.0,3.5,44.0,41.0,0,Craig Wrolstad,HF,loss,-10.5,under
2023_07_SF_MIN,2023,REG,7,2023-10-23,SF,MIN,17.0,22.0,-7.0,44.5,39.0,0,Carl Cheffers,AF,loss,-12.0,under
2023_07_WAS_NYG,2023,REG,7,2023-10-22,WAS,NYG,7.0,14.0,-3.0,37.0,21.0,1,John Hussey,AF,loss,-10.0,under
2023_08_ATL_TEN,2023,REG,8,2023-10-29,ATL,TEN,23.0,28.0,-2.5,35.0,51.0,0,Clay Martin,AF,loss,-7.5,over
2023_08_BAL_ARI,2023,REG,8,2023-10-29,BAL,ARI,31.0,24.0,-9.5,44.5,55.0,0,Tra Blake,AF,loss,-2.5,over
2023_08_CHI_LAC,2023,REG,8,2023-10-29,CHI,LAC,13.0,30.0,9.5,46.0,43.0,0,Brad Rogers,HF,win,7.5,under
2023_08_CIN_SF,2023,REG,8,2023-10-29,CIN,SF,31.0,17.0,4.0,44.0,48.0,0,Ron Torbert,HF,loss,-18.0,over
2023_08_CLE_SEA,2023,REG,8,2023-10-29,CLE,SEA,20.0,24.0,4.0,39.5,44.0,0,Bill Vinovich,HF,push,0.0,over
2023_08_HOU_CAR,2023,REG,8,2023-10-29,HOU,CAR,13.0,15.0,-3.0,43.0,28.0,0,John Hussey,AF,loss,-5.0,under
2023_08_JAX_PIT,2023,REG,8,2023-10-29,JAX,PIT,20.0,10.0,-2.5,41.0,30.0,0,Alan Eck,AF,win,7.5,under
2023_08_KC_DEN,2023,REG,8,2023-10-29,KC,DEN,9.0,24.0,-7.0,45.5,33.0,1,Brad Allen,AF,loss,-22.0,under
2023_08_LA_DAL,2023,REG,8,2023-10-29,LA,DAL,20.0,43.0,6.5,44.5,63.0,0,Adrian Hill,HF,win,16.5,over
2023_08_LV_DET,2023,REG,8,2023-10-30,LV,DET,14.0,26.0,7.0,46.0,40.0,0,Clete Blakeman,HF,win,5.0,under
2023_08_MIN_GB,2023,REG,8,2023-10-29,MIN,GB,24.0,10.0,-1.0,41.5,34.0,1,Shawn Hochuli,AF,win,13.0,under
2023_08_NE_MIA,2023,REG,8,2023-10-29,NE,MIA,17.0,31.0,7.5,46.5,48.0,1,Land Clark,HF,win,6.5,over
2023_08_NO_IND,2023,REG,8,2023-10-29,NO,IND,38.0,27.0,-2.0,43.5,65.0,0,Craig Wrolstad,AF,win,9.0,over
2023_08_NYJ_NYG,2023,REG,8,2023-10-29,NYJ,NYG,13.0,10.0,-3.0,35.0,23.0,0,Shawn Smith,AF,push,0.0,under
2023_08_PHI_WAS,2023,REG,8,2023-10-29,PHI,WAS,38.0,31.0,-7.0,42.5,69.0,1,Carl Cheffers,AF,push,0.0,over
2023_08_TB_BUF,2023,REG,8,2023-10-26,TB,BUF,18.0,24.0,10.0,43.0,42.0,0,Scott Novak,HF,loss,-4.0,under
2023_09_ARI_CLE,2023,REG,9,2023-11-05,ARI,CLE,0.0,27.0,13.0,38.0,27.0,0,Carl Cheffers,HF,win,14.0,under
2023_09_BUF_CIN,2023,REG,9,2023-11-05,BUF,CIN,18.0,24.0,1.5,51.0,42.0,0,Alex Kemp,HF,win,4.5,under
2023_09_CHI_NO,2023,REG,9,2023-11-05,CHI,NO,17.0,24.0,9.0,42.0,41.0,0,Ron Torbert,HF,loss,-2.0,under
2023_09_DAL_PHI,2023,REG,9,2023-11-05,DAL,PHI,23.0,28.0,3.5,46.5,51.0,1,Tra Blake,HF,win,1.5,over
2023_09_IND_CAR,2023,REG,9,2023-11-05,IND,CAR,27.0,13.0,-1.5,45.0,40.0,0,Bill Vinovich,AF,win,12.5,under
2023_09_LAC_NYJ,2023,REG,9,2023-11-06,LAC,NYJ,27.0,6.0,-3.0,41.0,33.0,0,Craig Wrolstad,AF,win,18.0,under
2023_09_LA_GB,2023,REG,9,2023-11-05,LA,GB,3.0,20.0,3.5,38.0,23.0,0,Clete Blakeman,HF,win,13.5,under
2023_09_MIA_KC,2023,REG,9,2023-11-05,MIA,KC,14.0,21.0,1.0,51.0,35.0,0,Clay Martin,HF,win,6.0,under
2023_09_MIN_ATL,2023,REG,9,2023-11-05,MIN,ATL,31.0,28.0,3.5,38.5,59.0,0,Shawn Smith,HF,loss,-6.5,over
2023_09_NYG_LV,2023,REG,9,2023-11-05,NYG,LV,6.0,30.0,1.0,38.5,36.0,0,Alan Eck,HF,win,23.0,under
2023_09_SEA_BAL,2023,REG,9,2023-11-05,SEA,BAL,3.0,37.0,6.0,44.5,40.0,0,Shawn Hochuli,HF,win,28.0,under
2023_09_TB_HOU,2023,REG,9,2023-11-05,TB,HOU,37.0,39.0,2.5,39.5,76.0,0,Land Clark,HF,loss,-0.5,over
2023_09_TEN_PIT,2023,REG,9,2023-11-02,TEN,PIT,16.0,20.0,3.5,37.0,36.0,0,John Hussey,HF,win,0.5,under
2023_09_WAS_NE,2023,REG,9,2023-11-05,WAS,NE,20.0,17.0,2.5,40.5,37.0,0,Adrian Hill,HF,loss,-5.5,under
2023_10_ATL_ARI,2023,REG,10,2023-11-12,ATL,ARI,23.0,25.0,-2.0,43.5,48.0,0,Craig Wrolstad,AF,loss,-4.0,over
2023_10_CAR_CHI,2023,REG,10,2023-11-09,CAR,CHI,13.0,16.0,3.0,38.0,29.0,0,Clete Blakeman,HF,push,0.0,under
2023_10_CLE_BAL,2023,REG,10,2023-11-12,CLE,BAL,33.0,31.0,6.0,38.5,64.0,1,Land Clark,HF,loss,-8.0,over
2023_10_DEN_BUF,2023,REG,10,2023-11-13,DEN,BUF,24.0,22.0,7.5,47.5,46.0,0,Bill Vinovich,HF,loss,-9.5,under
2023_10_DET_LAC,2023,REG,10,2023-11-12,DET,LAC,41.0,38.0,-2.5,48.5,79.0,0,Shawn Smith,AF,win,0.5,over
2023_10_GB_PIT,2023,REG,10,2023-11-12,GB,PIT,19.0,23.0,3.0,38.5,42.0,0,Scott Novak,HF,win,1.0,over
2023_10_HOU_CIN,2023,REG,10,2023-11-12,HOU,CIN,30.0,27.0,5.5,46.0,57.0,0,Carl Cheffers,HF,loss,-8.5,over
2023_10_IND_NE,2023,REG,10,2023-11-12,IND,NE,10.0,6.0,-1.0,42.0,16.0,0,Tra Blake,AF,win,3.0,under
2023_10_NO_MIN,2023,REG,10,2023-11-12,NO,MIN,19.0,27.0,-3.0,41.0,46.0,0,Adrian Hill,AF,loss,-11.0,over
2023_10_NYG_DAL,2023,REG,10,2023-11-12,NYG,DAL,17.0,49.0,17.5,38.5,66.0,1,Brad Rogers,HF,win,14.5,over
2023_10_NYJ_LV,2023,REG,10,2023-11-12,NYJ,LV,12.0,16.0,-1.0,35.5,28.0,0,Shawn Hochuli,AF,loss,-5.0,under
2023_10_SF_JAX,2023,REG,10,2023-11-12,SF,JAX,34.0,3.0,-3.0,44.5,37.0,0,Brad Allen,AF,win,28.0,under
2023_10_TEN_TB,2023,REG,10,2023-11-12,TEN,TB,6.0,20.0,2.5,39.5,26.0,0,Alan Eck,HF,win,11.5,under
2023_10_WAS_SEA,2023,REG,10,2023-11-12,WAS,SEA,26.0,29.0,6.0,44.0,55.0,0,Alex Kemp,HF,loss,-3.0,over
2023_11_ARI_HOU,2023,REG,11,2023-11-19,ARI,HOU,16.0,21.0,5.5,48.0,37.0,0,Alex Kemp,HF,loss,-0.5,under
2023_11_CHI_DET,2023,REG,11,2023-11-19,CHI,DET,26.0,31.0,8.0,48.0,57.0,1,Scott Novak,HF,loss,-3.0,over
2023_11_CIN_BAL,2023,REG,11,2023-11-16,CIN,BAL,20.0,34.0,4.0,46.5,54.0,1,Adrian Hill,HF,win,10.0,over
2023_11_DAL_CAR,2023,REG,11,2023-11-19,DAL,CAR,33.0,10.0,-11.0,43.0,43.0,0,Clay Martin,AF,win,12.0,push
2023_11_LAC_GB,2023,REG,11,2023-11-19,LAC,GB,20.0,23.0,-3.0,44.0,43.0,0,John Hussey,AF,loss,-6.0,under
2023_11_LV_MIA,2023,REG,11,2023-11-19,LV,MIA,13.0,20.0,14.0,44.5,33.0,0,Bill Vinovich,HF,loss,-7.0,under
2023_11_MIN_DEN,2023,REG,11,2023-11-19,MIN,DEN,20.0,21.0,2.5,43.5,41.0,0,Ron Torbert,HF,loss,-1.5,under
2023_11_NYG_WAS,2023,REG,11,2023-11-19,NYG,WAS,31.0,19.0,7.5,39.0,50.0,1,Brad Allen,HF,loss,-19.5,over
2023_11_NYJ_BUF,2023,REG,11,2023-11-19,NYJ,BUF,6.0,32.0,8.0,39.5,38.0,1,Alan Eck,HF,win,18.0,under
2023_11_PHI_KC,2023,REG,11,2023-11-20,PHI,KC,21.0,17.0,2.5,46.0,38.0,0,Shawn Smith,HF,loss,-6.5,under
2023_11_PIT_CLE,2023,REG,11,2023-11-19,PIT,CLE,10.0,13.0,2.5,34.0,23.0,1,Shawn Hochuli,HF,win,0.5,under
2023_11_SEA_LA,2023,REG,11,2023-11-19,SEA,LA,16.0,17.0,2.5,45.0,33.0,1,Carl Cheffers,HF,loss,-1.5,under
2023_11_TB_SF,2023,REG,11,2023-11-19,TB,SF,14.0,27.0,13.5,41.5,41.0,0,Craig Wrolstad,HF,loss,-0.5,under
2023_11_TEN_JAX,2023,REG,11,2023-11-19,TEN,JAX,14.0,34.0,6.5,40.0,48.0,1,Brad Rogers,HF,win,13.5,over
2023_12_BAL_LAC,2023,REG,12,2023-11-26,BAL,LAC,20.0,10.0,-3.0,49.0,30.0,0,Alan Eck,AF,win,7.0,under
2023_12_BUF_PHI,2023,REG,12,2023-11-26,BUF,PHI,34.0,37.0,2.5,49.0,71.0,0,Shawn Hochuli,HF,win,0.5,over
2023_12_CAR_TEN,2023,REG,12,2023-11-26,CAR,TEN,10.0,17.0,3.5,36.0,27.0,0,Ron Torbert,HF,win,3.5,under
2023_12_CHI_MIN,2023,REG,12,2023-11-27,CHI,MIN,12.0,10.0,3.0,43.5,22.0,1,Alex Kemp,HF,loss,-5.0,under
2023_12_CLE_DEN,2023,REG,12,2023-11-26,CLE,DEN,12.0,29.0,1.5,37.5,41.0,0,Adrian Hill,HF,win,15.5,over
2023_12_GB_DET,2023,REG,12,2023-11-23,GB,DET,29.0,22.0,8.5,47.0,51.0,1,Carl Cheffers,HF,loss,-15.5,over
2023_12_JAX_HOU,2023,REG,12,2023-11-26,JAX,HOU,24.0,21.0,-1.0,48.0,45.0,1,Clay Martin,AF,win,2.0,under
2023_12_KC_LV,2023,REG,12,2023-11-26,KC,LV,31.0,17.0,-9.0,42.5,48.0,1,Land Clark,AF,win,5.0,over
2023_12_LA_ARI,2023,REG,12,2023-11-26,LA,ARI,37.0,14.0,-3.0,45.0,51.0,1,Shawn Smith,AF,win,20.0,over
2023_12_MIA_NYJ,2023,REG,12,2023-11-24,MIA,NYJ,34.0,13.0,-9.5,40.0,47.0,1,John Hussey,AF,win,11.5,over
2023_12_NE_NYG,2023,REG,12,2023-11-26,NE,NYG,7.0,10.0,-4.5,36.5,17.0,0,Scott Novak,AF,loss,-7.5,under
2023_12_NO_ATL,2023,REG,12,2023-11-26,NO,ATL,15.0,24.0,-2.0,42.0,39.0,1,Brad Allen,AF,loss,-11.0,under
2023_12_PIT_CIN,2023,REG,12,2023-11-26,PIT,CIN,16.0,10.0,-2.0,36.0,26.0,1,Brad Rogers,AF,win,4.0,under
2023_12_SF_SEA,2023,REG,12,2023-11-23,SF,SEA,31.0,13.0,-7.0,43.5,44.0,1,Tra Blake,AF,win,11.0,over
2023_12_TB_IND,2023,REG,12,2023-11-26,TB,IND,20.0,27.0,2.5,45.0,47.0,0,Clete Blakeman,HF,win,4.5,over
2023_12_WAS_DAL,2023,REG,12,2023-11-23,WAS,DAL,10.0,45.0,13.0,48.0,55.0,1,Bill Vinovich,HF,win,22.0,over
2023_13_ARI_PIT,2023,REG,13,2023-12-03,ARI,PIT,24.0,10.0,6.0,41.0,34.0,0,Land Clark,HF,loss,-20.0,under
2023_13_ATL_NYJ,2023,REG,13,2023-12-03,ATL,NYJ,13.0,8.0,-2.0,33.0,21.0,0,Ron Torbert,AF,win,3.0,under
2023_13_CAR_TB,2023,REG,13,2023-12-03,CAR,TB,18.0,21.0,4.0,37.0,39.0,1,Brad Rogers,HF,loss,-1.0,over
2023_13_CIN_JAX,2023,REG,13,2023-12-04,CIN,JAX,34.0,31.0,10.0,41.0,65.0,0,Scott Novak,HF,loss,-13.0,over
2023_13_CLE_LA,2023,REG,13,2023-12-03,CLE,LA,19.0,36.0,3.5,39.5,55.0,0,John Hussey,HF,win,13.5,over
2023_13_DEN_HOU,2023,REG,13,2023-12-03,DEN,HOU,17.0,22.0,3.5,47.5,39.0,0,Shawn Smith,HF,win,1.5,under
2023_13_DET_NO,2023,REG,13,2023-12-03,DET,NO,33.0,28.0,-4.0,47.5,61.0,0,Clay Martin,AF,win,1.0,over
2023_13_IND_TEN,2023,REG,13,2023-12-03,IND,TEN,31.0,28.0,-1.5,42.0,59.0,1,Craig Wrolstad,AF,win,1.5,over
2023_13_KC_GB,2023,REG,13,2023-12-03,KC,GB,19.0,27.0,-5.5,43.5,46.0,0,Brad Allen,AF,loss,-13.5,over
2023_13_LAC_NE,2023,REG,13,2023-12-03,LAC,NE,6.0,0.0,-4.5,38.5,6.0,0,Bill Vinovich,AF,win,1.5,under
2023_13_MIA_WAS,2023,REG,13,2023-12-03,MIA,WAS,45.0,15.0,-8.5,50.0,60.0,0,Tra Blake,AF,win,21.5,over
2023_13_SEA_DAL,2023,REG,13,2023-11-30,SEA,DAL,35.0,41.0,9.5,47.5,76.0,0,Clete Blakeman,HF,loss,-3.5,over
2023_13_SF_PHI,2023,REG,13,2023-12-03,SF,PHI,42.0,19.0,-3.0,46.5,61.0,0,Alex Kemp,AF,win,20.0,over
2023_14_BUF_KC,2023,REG,14,2023-12-10,BUF,KC,20.0,17.0,2.0,49.5,37.0,0,Carl Cheffers,HF,loss,-5.0,under
2023_14_CAR_NO,2023,REG,14,2023-12-10,CAR,NO,6.0,28.0,5.5,39.0,34.0,1,Alan Eck,HF,win,16.5,under
2023_14_DEN_LAC,2023,REG,14,2023-12-10,DEN,LAC,24.0,7.0,3.0,45.0,31.0,1,Clete Blakeman,HF,loss,-20.0,under
2023_14_DET_CHI,2023,REG,14,2023-12-10,DET,CHI,13.0,28.0,-3.0,44.5,41.0,1,Tra Blake,AF,loss,-18.0,under
2023_14_GB_NYG,2023,REG,14,2023-12-11,GB,NYG,22.0,24.0,-6.0,37.5,46.0,0,Land Clark,AF,loss,-8.0,over
2023_14_HOU_NYJ,2023,REG,14,2023-12-10,HOU,NYJ,6.0,30.0,-3.5,33.5,36.0,0,Brad Allen,AF,loss,-27.5,over
2023_14_IND_CIN,2023,REG,14,2023-12-10,IND,CIN,14.0,34.0,3.0,45.0,48.0,0,Shawn Hochuli,HF,win,17.0,over
2023_14_JAX_CLE,2023,REG,14,2023-12-10,JAX,CLE,27.0,31.0,2.5,37.5,58.0,0,Ron Torbert,HF,win,1.5,over
2023_14_LA_BAL,2023,REG,14,2023-12-10,LA,BAL,31.0,37.0,7.5,42.0,68.0,0,Scott Novak,HF,loss,-1.5,over
2023_14_MIN_LV,2023,REG,14,2023-12-10,MIN,LV,3.0,0.0,-3.0,40.5,3.0,0,Craig Wrolstad,AF,push,0.0,under
2023_14_NE_PIT,2023,REG,14,2023-12-07,NE,PIT,21.0,18.0,6.0,30.0,39.0,0,Clay Martin,HF,loss,-9.0,over
2023_14_PHI_DAL,2023,REG,14,2023-12-10,PHI,DAL,13.0,33.0,3.5,52.5,46.0,1,John Hussey,HF,win,16.5,under
2023_14_SEA_SF,2023,REG,14,2023-12-10,SEA,SF,16.0,28.0,14.5,44.5,44.0,1,Brad Rogers,HF,loss,-2.5,under
2023_14_TB_ATL,2023,REG,14,2023-12-10,TB,ATL,29.0,25.0,1.5,41.5,54.0,1,Alex Kemp,HF,loss,-5.5,over
2023_14_TEN_MIA,2023,REG,14,2023-12-11,TEN,MIA,28.0,27.0,14.0,45.0,55.0,0,Adrian Hill,HF,loss,-15.0,over
2023_15_ATL_CAR,2023,REG,15,2023-12-17,ATL,CAR,7.0,9.0,-3.0,32.0,16.0,1,Land Clark,AF,loss,-5.0,under
2023_15_BAL_JAX,2023,REG,15,2023-12-17,BAL,JAX,23.0,7.0,-4.0,42.5,30.0,0,Shawn Smith,AF,win,12.0,under
2023_15_CHI_CLE,2023,REG,15,2023-12-17,CHI,CLE,17.0,20.0,3.0,38.0,37.0,0,Brad Allen,HF,push,0.0,under
2023_15_DAL_BUF,2023,REG,15,2023-12-17,DAL,BUF,10.0,31.0,2.0,49.5,41.0,0,Craig Wrolstad,HF,win,19.0,under
2023_15_DEN_DET,2023,REG,15,2023-12-16,DEN,DET,17.0,42.0,5.5,49.0,59.0,0,John Hussey,HF,win,19.5,over
2023_15_HOU_TEN,2023,REG,15,2023-12-17,HOU,TEN,19.0,16.0,3.0,38.0,35.0,1,Clete Blakeman,HF,loss,-6.0,under
2023_15_KC_NE,2023,REG,15,2023-12-17,KC,NE,27.0,17.0,-10.0,39.5,44.0,0,Shawn Hochuli,AF,push,0.0,over
2023_15_LAC_LV,2023,REG,15,2023-12-14,LAC,LV,21.0,63.0,3.0,36.0,84.0,1,Ron Torbert,HF,win,39.0,over
2023_15_MIN_CIN,2023,REG,15,2023-12-16,MIN,CIN,24.0,27.0,3.0,41.5,51.0,0,Bill Vinovich,HF,push,0.0,over
2023_15_NYG_NO,2023,REG,15,2023-12-17,NYG,NO,6.0,24.0,6.0,39.5,30.0,0,Carl Cheffers,HF,win,12.0,under
2023_15_NYJ_MIA,2023,REG,15,2023-12-17,NYJ,MIA,0.0,30.0,7.5,36.0,30.0,1,Brad Rogers,HF,win,22.5,under
2023_15_PHI_SEA,2023,REG,15,2023-12-18,PHI,SEA,17.0,20.0,-5.0,46.0,37.0,0,Clay Martin,AF,loss,-8.0,under
2023_15_PIT_IND,2023,REG,15,2023-12-16,PIT,IND,13.0,30.0,1.5,41.5,43.0,0,Adrian Hill,HF,win,15.5,over
2023_15_SF_ARI,2023,REG,15,2023-12-17,SF,ARI,45.0,29.0,-12.5,48.0,74.0,1,Scott Novak,AF,win,3.5,over
2023_15_TB_GB,2023,REG,15,2023-12-17,TB,GB,34.0,20.0,4.0,41.5,54.0,0,Tra Blake,HF,loss,-18.0,over
2023_15_WAS_LA,2023,REG,15,2023-12-17,WAS,LA,20.0,28.0,6.5,48.5,48.0,0,Alan Eck,HF,win,1.5,under
2023_16_ARI_CHI,2023,REG,16,2023-12-24,ARI,CHI,16.0,27.0,4.5,42.0,43.0,0,John Hussey,HF,win,6.5,over
2023_16_BAL_SF,2023,REG,16,2023-12-25,BAL,SF,33.0,19.0,6.5,47.5,52.0,0,Bill Vinovich,HF,loss,-20.5,over
2023_16_BUF_LAC,2023,REG,16,2023-12-23,BUF,LAC,24.0,22.0,-13.0,44.5,46.0,0,Adrian Hill,AF,loss,-11.0,over
2023_16_CIN_PIT,2023,REG,16,2023-12-23,CIN,PIT,11.0,34.0,-3.0,39.5,45.0,1,Craig Wrolstad,AF,loss,-26.0,over
2023_16_CLE_HOU,2023,REG,16,2023-12-24,CLE,HOU,36.0,22.0,-3.0,40.0,58.0,0,Tra Blake,AF,win,11.0,over
2023_16_DAL_MIA,2023,REG,16,2023-12-24,DAL,MIA,20.0,22.0,1.5,48.5,42.0,0,Shawn Hochuli,HF,win,0.5,under
2023_16_DET_MIN,2023,REG,16,2023-12-24,DET,MIN,30.0,24.0,-2.5,47.5,54.0,1,Land Clark,AF,win,3.5,over
